업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,1992-10-26,양평해장국,서울특별시 강남구 개포로 234 (개포동 1층),서울특별시 강남구 개포동 1217번지 3호 1층 ,38.27,  02-    -    ,2007-08-22,6308,135-962,1992-10-26,한식
일반음식점,1992-10-26,구봉산참숯불갈비,서울특별시 강남구 논현로10길 5 (개포동),서울특별시 강남구 개포동 1193번지 11호  ,61.8,  02- 576-1614,2010-10-27,6312,135-962,1992-10-26,분식
일반음식점,1992-04-10,해물포차,서울특별시 강남구 논현로16길 23 (개포동),서울특별시 강남구 개포동 1230번지 7호  ,105.99,  02- 577-4411,2015-08-17,6307,135-964,1992-04-10,한식
일반음식점,1992-04-05,다복콩비지,서울특별시 강남구 개포로22길 31 (개포동),서울특별시 강남구 개포동 1218번지 18호  ,22.2,  02-0571-0266,1997-01-08,6308,135-962,1992-04-05,한식
일반음식점,1992-08-20,옛날농장,서울특별시 강남구 강남대로42길 19 (도곡동),서울특별시 강남구 도곡동 954번지 17호  ,259.45,  02-0561-3337,2015-05-15,6267,135-860,1992-08-24,한식
일반음식점,1992-08-01,토담골,서울특별시 강남구 영동대로57길 16 (대치동),서울특별시 강남구 대치동 992번지 4호  ,87.44,  02- 508-5282,2008-05-20,6282,135-501,1992-08-01,한식
일반음식점,1992-01-13,먹으면 복돼지,서울특별시 강남구 역삼로 512 (대치동),서울특별시 강남구 대치동 961번지 4호  ,52.79,  02- 569-5696,2012-03-20,6186,135-847,1992-01-13,한식
일반음식점,1992-04-16,청석골,서울특별시 강남구 삼성로84길 30 (대치동),서울특별시 강남구 대치동 956번지 20호  ,98.04,  02- 558-4607,1999-04-27,6184,135-847,1992-04-16,한식
일반음식점,1992-06-01,치어스,서울특별시 강남구 논현로20길 16 (개포동),서울특별시 강남구 개포동 1237번지 5호  ,60.59,  02- 575-6102,2015-04-13,6307,135-964,1992-06-01,한식
일반음식점,1992-05-30,남산옥,서울특별시 강남구 테헤란로108길 15 (대치동),서울특별시 강남구 대치동 997번지 13호  ,280.28,  02- 552-0809,2009-09-18,6175,135-502,1992-05-30,한식
일반음식점,1992-08-30,무궁화 생고기,서울특별시 강남구 테헤란로77길 11-8 (삼성동 (지상1층)),서울특별시 강남구 삼성동 143번지 11호 (지상1층) ,82.64,  02- 538-3923,2017-03-30,6159,135-877,2007-11-16,한식
일반음식점,1992-08-12,본가식당,서울특별시 강남구 선릉로96길 13 (삼성동),서울특별시 강남구 삼성동 140번지 16호  ,55.25,  02-0000-0000,2002-02-14,6161,135-875,1992-08-12,한식
일반음식점,1992-02-26,초원,서울특별시 강남구 테헤란로81길 42  .1동 (삼성동),서울특별시 강남구 삼성동 155번지 0호  .1동 ,233.35,  02- 564-5077,2002-01-30,6167,135-879,1992-02-26,한식
일반음식점,1992-03-07,고향집,서울특별시 강남구 선릉로96길 2 (삼성동),서울특별시 강남구 삼성동 140번지 24호  ,69.41,  02-0565-1626,2004-03-05,6161,135-875,1997-03-15,한식
일반음식점,1992-04-06,울돌목가는길,서울특별시 강남구 삼성로 566 (삼성동),서울특별시 강남구 삼성동 145번지 18호  ,441.76,  02- 538-5252,2007-04-25,6163,135-878,1992-04-06,한식
일반음식점,1992-01-17,들녁,서울특별시 강남구 영동대로114길 11 (삼성동),서울특별시 강남구 삼성동 91번지 22호  ,84.63,  02-    -    ,2009-03-10,6081,135-871,1992-01-17,한식
일반음식점,1992-11-12,펀비어킹 강남일원점,서울특별시 강남구 일원로9길 10 (일원동),서울특별시 강남구 일원동 687번지 3호  ,66.37,  02-0000-0000,2017-02-08,6343,135-516,1992-11-12,한식
일반음식점,1992-09-30,개성칡냉면,서울특별시 강남구 일원로9길 12 (일원동),서울특별시 강남구 일원동 687번지 4호  ,63.13,  02-3411-1993,2015-12-24,6343,135-516,1992-09-01,한식
일반음식점,1992-10-14,평양면옥,서울특별시 강남구 논현로28길 28 (도곡동),서울특별시 강남구 도곡동 423번지 15호  ,330.1,  02-0571-1666,2014-06-17,6300,135-855,1992-10-14,한식
일반음식점,1992-11-24,백년시래기,서울특별시 강남구 테헤란로21길 5 (역삼동),서울특별시 강남구 역삼동 646번지 6호  ,132.93,  02- 565-7574,2015-12-16,6132,135-911,1992-11-24,한식
일반음식점,1992-12-02,부자국수,서울특별시 강남구 테헤란로 151 (역삼동),서울특별시 강남구 역삼동 642번지 19호  ,24.64,  02- 565-0959,2016-04-06,6132,135-910,1992-12-02,한식
일반음식점,1992-10-22,맛고을,서울특별시 강남구 봉은사로 212 (역삼동),서울특별시 강남구 역삼동 651번지 2호  ,148.22,  02-0554-8358,2008-05-29,6135,135-913,1992-10-22,한식
일반음식점,1992-11-10,오나라 오징어장군,서울특별시 강남구 역삼로3길 8 (역삼동),서울특별시 강남구 역삼동 830번지 27호  ,109.02,  02- 569-0055,2015-11-11,6243,135-936,1992-11-10,한식
일반음식점,1992-11-19,일미식당,서울특별시 강남구 언주로 313 (역삼동),서울특별시 강남구 역삼동 779번지 9호  ,57.67,  02-0554-5917,2004-04-07,6229,135-928,1992-11-19,한식
일반음식점,1992-06-15,푸드2900역삼으뜸점,서울특별시 강남구 논현로64길 5 (역삼동),서울특별시 강남구 역삼동 776번지 11호  ,81.48,  02- 538-1445,2004-08-31,6228,135-928,1992-06-15,한식
일반음식점,1992-06-17,조선왕순대,서울특별시 강남구 도곡로7길 12 (역삼동),서울특별시 강남구 역삼동 835번지 66호  ,14,  02-0554-9172,2012-03-28,6255,135-569,1992-06-17,한식
일반음식점,1992-05-29,취원,서울특별시 강남구 강남대로94길 70 (역삼동),서울특별시 강남구 역삼동 647번지 2호  ,127.58,  02- 565-6178,2001-09-24,6133,135-911,1992-05-29,한식
일반음식점,1992-05-18,본가 옛날진지상,서울특별시 강남구 테헤란로38길 5 (역삼동),서울특별시 강남구 역삼동 720번지 9호  ,113.71,  02-0561-4242,2008-05-15,6221,135-920,1992-05-18,한식
일반음식점,1992-03-12,명인만두,서울특별시 강남구 강남대로94길 87 (역삼동),서울특별시 강남구 역삼동 644번지 4호  ,59.4,  02- 556-2825,2009-08-04,6131,135-910,1992-03-12,분식
일반음식점,1992-03-10,대화,서울특별시 강남구 학동로81길 5 (청담동),서울특별시 강남구 청담동 76번지 8호  ,103.52,  02-0542-8891,2014-06-05,6074,135-953,1996-11-20,중국식
일반음식점,1992-04-06,본초강목,서울특별시 강남구 선릉로132길 60 (청담동),서울특별시 강남구 청담동 44번지 5호  ,75.31,  02-0517-9803,2015-07-09,6069,135-951,1996-03-04,한식
일반음식점,1992-05-18,박대감내,서울특별시 강남구 도산대로 509 (청담동),서울특별시 강남구 청담동 124번지 3호  ,153.46,  02- 545-7756,2002-12-18,6012,135-957,1998-04-22,한식
일반음식점,1992-06-02,논골집,서울특별시 강남구 도산대로101길 9 (청담동),서울특별시 강남구 청담동 127번지 19호  ,103.91,  02- 543-0135,2000-02-06,6013,135-957,1998-12-01,한식
일반음식점,1992-06-19,춘순이네,서울특별시 강남구 선릉로111길 43 (논현동),서울특별시 강남구 논현동 277번지 1호  ,52.08,02  -515 -9255,2016-03-07,6103,135-833,2001-07-11,한식
일반음식점,1992-03-01,자봉한방삼계탕,서울특별시 강남구 학동로 158 (논현동),서울특별시 강남구 논현동 127번지 0호  ,53.65,  02-   0-0000,2002-05-10,6112,135-823,1992-03-01,한식
일반음식점,1992-04-07,정운,서울특별시 강남구 봉은사로 129 (논현동),서울특별시 강남구 논현동 203번지 1호  ,44,  02-0000-0000,2002-11-12,6121,135-545,1992-04-07,한식
일반음식점,1992-10-29,목포집 2호점,서울특별시 강남구 강남대로152길 13 (신사동),서울특별시 강남구 신사동 512번지 18호  ,40.45,  02- 511-6091,2013-07-25,6035,135-887,1992-10-29,한식
일반음식점,1992-09-19,화순청국장,서울특별시 강남구 논현로18길 10-4 (개포동),서울특별시 강남구 개포동 1236번지 1호  ,71.92,  02-0573-3629,2010-06-16,6307,135-964,1997-12-30,한식
일반음식점,1992-12-01,조선옥,서울특별시 강남구 언주로93길 32 (역삼동 (지상1~2층)),서울특별시 강남구 역삼동 672번지 35호 (지상1~2층) ,241.23,  02- 564-2845,2012-08-06,6139,135-915,1992-12-01,한식
일반음식점,1992-08-07,진도식당,서울특별시 강남구 선릉로 514 (삼성동 성원빌딩지하5호),서울특별시 강남구 삼성동 141번지 0호 성원빌딩지하5호 ,47.96,  02- 568-0212,2016-07-27,6162,135-716,1992-08-07,한식
일반음식점,1992-08-11,강강술래 역삼점,서울특별시 강남구 논현로 325 (역삼동),서울특별시 강남구 역삼동 797번지 19호  ,811.44,  02- 538-7890,2015-04-20,6257,135-930,1992-08-11,한식
일반음식점,1992-10-09,김가네,서울특별시 강남구 논현로150길 37 (논현동 지상1층),서울특별시 강남구 논현동 61번지 15호 지상1층 ,29.75,  02- 542-1219,2002-03-29,6047,135-816,2004-04-13,분식
일반음식점,1992-12-26,덕이네한우,서울특별시 강남구 역삼로 246 (역삼동),서울특별시 강남구 역삼동 771번지 7호  ,57.6,  02-0557-8892,2015-03-20,6226,135-928,1992-12-26,한식
일반음식점,1992-11-16,강남식당,서울특별시 강남구 테헤란로103길 8-7 (삼성동),서울특별시 강남구 삼성동 169번지 5호  ,51.24,  02-0000-0000,2004-05-14,6173,135-882,1992-11-16,한식
일반음식점,1992-03-31,화덕,서울특별시 강남구 테헤란로 124 (역삼동),서울특별시 강남구 역삼동 823번지 0호  ,48.25,  02- 561-9596,2013-12-18,6234,135-933,1998-03-10,한식
일반음식점,1992-03-06,황금식당,서울특별시 강남구 테헤란로 124 (역삼동 지하1층),서울특별시 강남구 역삼동 823번지 0호 지하1층 ,62.01,  02- 546-8577,2016-03-31,6234,135-933,1997-05-23,한식
일반음식점,1992-06-01,성공시대,서울특별시 강남구 봉은사로63길 6 (삼성동),서울특별시 강남구 삼성동 44번지 8호  ,101.51,  02-3444-2209,2015-01-08,6097,135-868,1992-06-01,한식
일반음식점,1992-05-27,원당뼈다귀감자탕,서울특별시 강남구 강남대로94길 83 (역삼동),서울특별시 강남구 역삼동 645번지 20호  ,117.7,  02- 508-7768,2002-12-09,6131,135-910,1992-05-27,한식
일반음식점,1992-06-04,순수한우,서울특별시 강남구 삼성로57길 19 (대치동),서울특별시 강남구 대치동 1016번지 5호  ,125.4,  02- 538-3721,2007-04-24,6279,135-500,1992-06-04,한식
일반음식점,1992-12-24,자연냉각크림 생맥주 플젠 크림비어,서울특별시 강남구 강남대로 518 (논현동),서울특별시 강남구 논현동 164번지 1호  ,83.13,  02-0545-1236,2009-08-17,6114,135-825,1992-12-24,호프/통닭
일반음식점,1992-03-07,풍원,서울특별시 강남구 강남대로118길 25 (논현동),서울특별시 강남구 논현동 182번지 22호  ,84.27,  02- 517-0056,1993-05-12,6119,135-827,1993-05-12,한식
일반음식점,1992-05-18,큰물참치,서울특별시 강남구 강남대로128길 10 (논현동),서울특별시 강남구 논현동 144번지 0호  ,119.12,  02-0000-0000,2009-12-17,6114,135-825,1992-05-18,한식
일반음식점,1992-03-23,탄,서울특별시 강남구 테헤란로53길 14 (역삼동),서울특별시 강남구 역삼동 696번지 4호  ,107.52,02  -568 -5841,2011-09-01,6149,135-917,1998-09-19,한식
일반음식점,1992-11-16,초막집숯불양곱창,서울특별시 강남구 논현로38길 6 (도곡동),서울특별시 강남구 도곡동 410번지 0호  ,50.4,  02- 572-4012,2008-09-29,6296,135-854,1999-08-30,한식
일반음식점,1992-09-01,함지곱창,서울특별시 강남구 학동로2길 33 (논현동),서울특별시 강남구 논현동 144번지 5호  ,53.28,  02-    -    ,2003-02-24,6114,135-825,1992-09-01,한식
일반음식점,1992-05-26,서울식당,서울특별시 강남구 역삼로37길 14 (역삼동),서울특별시 강남구 역삼동 730번지 9호  ,56.96,  02- 566-9947,1999-02-25,6225,135-921,1992-05-26,한식
일반음식점,1992-10-29,화정,서울특별시 강남구 선릉로87길 10 (역삼동),서울특별시 강남구 역삼동 708번지 29호  ,83.2,  02-0462-7593,2007-07-02,6212,135-919,1992-10-29,한식
일반음식점,1992-11-10,동경 전통 육개장,서울특별시 강남구 테헤란로13길 8-3 (역삼동),서울특별시 강남구 역삼동 647번지 7호  ,98.94,010 -3909-1783,2015-12-17,6133,135-911,1992-11-10,한식
일반음식점,1992-05-13,찌개마을시골촌,서울특별시 강남구 학동로30길 39 (논현동),서울특별시 강남구 논현동 220번지 8호  ,67.8,  02-0540-0191,2017-03-21,6106,135-829,1992-05-13,한식
일반음식점,1992-04-06,토담골,서울특별시 강남구 삼성로 766 (청담동),서울특별시 강남구 청담동 49번지 1호  ,193.28,  02- 547-7012,2003-08-29,6070,135-952,1992-04-06,한식
일반음식점,1992-01-06,주식회사 스시나무,서울특별시 강남구 선릉로86길 37 (대치동),서울특별시 강남구 대치동 890번지 45호  ,360.48,  02- 564-6262,2017-03-02,6193,135-839,1992-01-06,한식
일반음식점,1992-04-30,한솔냉면 본점,서울특별시 강남구 압구정로 165 (압구정동),서울특별시 강남구 압구정동 429번지 0호  ,48.3,  02- 547-3520,2011-07-08,6001,135-900,1992-04-30,한식
일반음식점,1992-10-29,회마루,서울특별시 강남구 테헤란로86길 17 (대치동),서울특별시 강남구 대치동 943번지 30호  ,121.34,  02-0565-0321,2007-11-30,6179,135-845,1992-10-29,일식
일반음식점,1992-09-09,압구정 고깃집,서울특별시 강남구 압구정로30길 23 (신사동),서울특별시 강남구 신사동 609번지 1호  ,123.78,  02- 838-2288,2015-09-03,6022,135-894,1992-09-09,한식
일반음식점,1992-11-19,신천생태전문점,서울특별시 강남구 선릉로132길 62 (청담동),서울특별시 강남구 청담동 44번지 6호  ,90.48,  02- 517-4682,2009-10-13,6069,135-951,1992-11-19,한식
일반음식점,1993-12-24,신사쭈꾸미,서울특별시 강남구 도산대로37길 12 (신사동),서울특별시 강남구 신사동 628번지 41호  ,39.98,  02- 516-7160,2011-10-19,6026,135-895,1993-12-24,한식
일반음식점,1993-12-30,석산,서울특별시 강남구 봉은사로104길 7 (삼성동),서울특별시 강남구 삼성동 161번지 13호  ,103.94,  02- 565-2157,2016-11-30,6170,135-881,1993-12-30,한식
일반음식점,1993-12-27,박사왕족발,서울특별시 강남구 광평로19길 15  지하1층 18호 (일원동  목련타운상가),서울특별시 강남구 일원동 716번지 목련상가지층18호 ,6.4,  02- 226-0911,2014-08-26,6355,135-947,1993-12-27,한식
일반음식점,1993-12-27,둘둘치킨,서울특별시 강남구 영동대로85길 6 (대치동),서울특별시 강남구 대치동 946번지 15호  ,111.42,  02- 555-3413,2005-10-18,6181,135-846,1993-12-27,한식
일반음식점,1993-12-14,에이엠지 역삼,서울특별시 강남구 논현로94길 23 (역삼동),서울특별시 강남구 역삼동 670번지 23호  ,165.99,  02-0539-8668,2017-03-13,6140,135-915,1993-12-14,한식
일반음식점,1993-12-16,청기와,서울특별시 강남구 언주로148길 14 (논현동),서울특별시 강남구 논현동 98번지 12호  ,81.32,  02- 545-1249,2004-04-20,6057,135-819,1993-12-16,한식
일반음식점,1993-12-13,버들내,서울특별시 강남구 일원로5길 8  1층 (일원동),서울특별시 강남구 일원동 682번지 1호  ,26,  02-0574-0510,1993-12-13,6343,135-516,2016-08-25,한식
일반음식점,1993-12-14,삼성동코엑스직영점(하남돼지집),서울특별시 강남구 테헤란로81길 53  1 2층 (삼성동),서울특별시 강남구 삼성동 151번지 21호  ,232.58,  02- 501-0758,2016-01-11,6166,135-878,2015-11-02,한식
일반음식점,1993-12-13,모우정,서울특별시 강남구 언주로148길 14  지상2층 (논현동),서울특별시 강남구 논현동 98번지 12호  ,203.09,  02-0516-0340,2015-08-13,6057,135-819,1993-12-13,한식
일반음식점,1993-12-14,삼척포구,서울특별시 강남구 삼성로84길 10 (대치동 지상1층),서울특별시 강남구 대치동 957번지 18호 지상1층 ,86.08,  02- 539-3406,2017-03-08,6185,135-847,2002-08-28,한식
일반음식점,1993-12-14,혜성손칼국수,서울특별시 강남구 개포로82길 5-8 (개포동),서울특별시 강남구 개포동 186번지 11호  ,19.22,  02-0576-8682,1993-12-14,6329,135-994,1993-12-14,한식
일반음식점,1993-11-25,사리원,서울특별시 강남구 남부순환로 2712 (도곡동),서울특별시 강남구 도곡동 411번지 5호  ,319.3,  02-0573-2202,2017-03-23,6296,135-854,1993-11-25,한식
일반음식점,1993-11-30,옛맛명동칼국수,서울특별시 강남구 강남대로62길 35 (역삼동),서울특별시 강남구 역삼동 836번지 67호  ,95.84,  02-0501-1041,2009-11-16,6254,135-937,1993-11-30,한식
일반음식점,1993-11-30,산봉면옥,서울특별시 강남구 언주로 841 (신사동),서울특별시 강남구 신사동 623번지 2호  ,276.75,  02- 545-0415,2013-05-27,6023,135-895,1993-11-30,한식
일반음식점,1993-11-22,유정식당,서울특별시 강남구 도산대로28길 14 (논현동),서울특별시 강남구 논현동 8번지 8호  ,91.35,  02- 511-4592,2000-08-03,6040,135-812,1993-11-22,한식
일반음식점,1993-11-10,어촌과 바다,서울특별시 강남구 강남대로84길 23 (역삼동  지하1층.108∼114호),서울특별시 강남구 역삼동 824번지 11호 지하1층.108∼114호 ,713.44,  02-0508-7674,2009-07-20,6233,135-934,2013-07-31,한식
일반음식점,1993-11-12,청주본가,서울특별시 강남구 봉은사로104길 7 (삼성동),서울특별시 강남구 삼성동 161번지 13호  ,56.74,  02-0539-0933,2010-11-02,6170,135-881,1993-11-12,한식
일반음식점,1993-11-05,맛나식당,서울특별시 강남구 삼성로 229 (대치동 지상1층107 108 109 110호),서울특별시 강남구 대치동 1019번지 12호 지상1층107 108 109 110호 ,66.11,  02-0562-5161,1993-11-05,6279,135-500,2005-07-08,한식
일반음식점,1993-11-09,미도리식당,서울특별시 강남구 압구정로 113-22 (압구정동),서울특별시 강남구 압구정동 415번지  ,20.59,  02-0000-0000,2012-01-06,6000,135-899,1993-11-09,한식
일반음식점,1993-10-27,뽈,서울특별시 강남구 테헤란로84길 25 (대치동),서울특별시 강남구 대치동 956번지 15호  ,84.99,  02- 539-1533,2000-04-20,6184,135-847,1993-10-27,한식
일반음식점,1993-10-30,본찌돈가스,서울특별시 강남구 선릉로 514 (삼성동),서울특별시 강남구 삼성동 141번지 1호  ,61.72,  02- 563-9773,2016-02-29,6162,135-876,1993-10-30,한식
일반음식점,1993-10-16,한아름,서울특별시 강남구 언주로148길 14 (논현동),서울특별시 강남구 논현동 98번지 12호  ,372,  02-0517-8064,1993-10-16,6057,135-819,1993-10-16,한식
일반음식점,1993-10-18,강남일보,서울특별시 강남구 언주로148길 14  나동 108호 (논현동  동림상가),서울특별시 강남구 논현동 98번지 12호 동림상가 나동 108호,66.65,  02-0517-5040,2015-01-20,6057,135-819,1993-10-18,한식
일반음식점,1993-10-20,동막촌,서울특별시 강남구 논현로150길 26 (논현동),서울특별시 강남구 논현동 65번지 7호  ,74.72,  02-0511-8866,2014-02-20,6049,135-816,1993-10-20,한식
일반음식점,1993-10-21,현대기사식당,서울특별시 강남구 논현로85길 5-4 (역삼동),서울특별시 강남구 역삼동 738번지 5호  ,127.59,  02-0568-4369,1993-10-21,6237,135-924,1993-10-21,한식
일반음식점,1993-10-20,사계절세꼬시회집,서울특별시 강남구 봉은사로84길 29 (삼성동),서울특별시 강남구 삼성동 148번지 12호  ,0,  02-552 -0606,1998-03-27,6165,135-878,1993-10-20,한식
일반음식점,1993-10-25,전주고향집,서울특별시 강남구 영동대로65길 15 (대치동),서울특별시 강남구 대치동 977번지 1호  ,30.88,  02- 556-0525,2008-01-15,6190,135-842,1993-10-25,한식
일반음식점,1993-10-14,노들강,서울특별시 강남구 강남대로114길 21 (논현동),서울특별시 강남구 논현동 184번지 18호  ,124.62,  02-0517-6044,1993-10-14,6120,135-827,1993-10-14,한식
일반음식점,1993-10-06,동해수산,서울특별시 강남구 선릉로92길 40 (삼성동),서울특별시 강남구 삼성동 142번지 28호  ,95.46,  02- 567-5999,2008-11-07,6160,135-876,1993-10-06,한식
일반음식점,1993-10-07,마루가메제면 강남점,서울특별시 강남구 강남대로98길 8 (역삼동),서울특별시 강남구 역삼동 817번지  ,103.2,  02- 556-6760,2013-01-31,6129,135-931,1993-10-07,한식
일반음식점,1993-10-08,새마을식당,서울특별시 강남구 삼성로104길 23 (삼성동 지상1층),서울특별시 강남구 삼성동 148번지 14호 지상1층 ,144.48,  02- 538-2249,2012-05-29,6165,135-878,2009-07-15,한식
일반음식점,1993-09-23,빅투치킨,서울특별시 강남구 선릉로6길 10 (개포동),서울특별시 강남구 개포동 158번지 3호  ,26.24,  02- 575-5196,2014-08-25,6325,135-802,1993-09-23,통닭(치킨)
일반음식점,1993-09-24,감미옥,서울특별시 강남구 도산대로15길 7 (신사동),서울특별시 강남구 신사동 541번지 19호  ,106.05,  02- 518-6420,2010-02-02,6036,135-889,1993-09-24,한식
일반음식점,1993-09-15,정육식당,서울특별시 강남구 역삼로 450 (대치동),서울특별시 강남구 대치동 911번지 8호  ,16.32,  02-0557-0883,2007-10-18,6201,135-841,1993-09-15,한식
일반음식점,1993-09-16,설매네,서울특별시 강남구 압구정로30길 23 (신사동),서울특별시 강남구 신사동 609번지 1호  ,114.59,  02-0548-0090,1993-09-16,6022,135-894,1993-09-16,한식
일반음식점,1993-09-04,고향집,서울특별시 강남구 삼성로86길 12 (대치동),서울특별시 강남구 대치동 957번지 4호  ,63.76,  02- 538-5470,2009-10-07,6185,135-847,1993-09-04,한식
일반음식점,1993-09-10,부산아지매국밥 상록회관점,서울특별시 강남구 언주로98길 13  지상1층 (역삼동),서울특별시 강남구 역삼동 699번지 9호  ,100.91,010 -2421-5670,2014-11-07,6147,135-917,1993-09-10,한식
일반음식점,1993-09-10,영동복집,서울특별시 강남구 언주로99길 9 (역삼동),서울특별시 강남구 역삼동 664번지 31호  ,66.82,  02- 567-8669,2010-09-29,6137,135-914,1993-09-10,한식
일반음식점,1993-08-30,미소포차,서울특별시 강남구 테헤란로81길 51 (삼성동),서울특별시 강남구 삼성동 151번지 20호  ,19.43,010 -3647-4098,2014-09-29, ,135-878,1993-08-30,한식
일반음식점,1993-09-01,형제식당,서울특별시 강남구 밤고개로36길 6 (세곡동),서울특별시 강남구 세곡동 164번지 10호  ,20,  02-0406-9133,1993-09-01,6365,135-190,1993-09-01,한식
일반음식점,1993-08-21,서울식당,서울특별시 강남구 광평로47길 17  지하1층 3호 (수서동  수서신동아아파트 상가),서울특별시 강남구 수서동 736번지 0호 7브럭7단지 상가동 B3호,22.4,  02- 459-0074,1993-08-21,6352,135-886,1993-08-21,한식
일반음식점,1993-08-26,더 차이나,서울특별시 강남구 테헤란로21길 8  지상2층 (역삼동),서울특별시 강남구 역삼동 646번지 11호 지상2층 ,217.57,  02-0564-8450,2016-03-21,6132,135-911,2016-04-01,한식
일반음식점,1993-08-11,대장금,서울특별시 강남구 삼성로 530 (삼성동),서울특별시 강남구 삼성동 156번지 0호  ,146.94,  02-0562-5972,1997-07-10,6167,135-879,1993-08-11,한식
일반음식점,1993-08-11,개성보쌈,서울특별시 강남구 테헤란로103길 8-8 (삼성동),서울특별시 강남구 삼성동 169번지 13호  ,113.91,  02-0562-9455,2014-06-10,6173,135-882,1993-08-11,한식
일반음식점,1993-08-13,김밥천국,서울특별시 강남구 역삼로 143 (역삼동),서울특별시 강남구 역삼동 751번지 14호  ,29.4,  02-0553-3236,2004-04-13,6244,135-925,1993-08-13,분식
일반음식점,1993-08-19,차이나푸드,서울특별시 강남구 논현로79길 6 (역삼동),서울특별시 강남구 역삼동 738번지 32호  ,92.62,  02- 554-1855,2016-12-13,6237,135-924,1993-08-19,한식
일반음식점,1993-07-30,일번지식당,서울특별시 강남구 압구정로50길 7 (신사동 지상1층),서울특별시 강남구 신사동 661번지 18호 지상1층 ,24.79,  02- 542-3405,2000-05-15,6018,135-897,2003-04-10,한식
일반음식점,1993-07-30,갓텐스시 신사점,서울특별시 강남구 강남대로152길 40  지상1 지상2층 (신사동),서울특별시 강남구 신사동 537번지 지상1층 지상2층 ,134.45,031 -793 -0855,2012-10-11,6035,135-889,2012-10-11,한식
일반음식점,1993-07-30,민들레떡볶이,서울특별시 강남구 논현로94길 11 (역삼동),서울특별시 강남구 역삼동 669번지 16호  ,104.66,010 -7732-4072,2012-12-07,6140,135-915,1993-07-30,한식
일반음식점,1993-07-14,해오름맛집,서울특별시 강남구 영동대로131길 20 (청담동),서울특별시 강남구 청담동 70번지 18호  ,120.14,  02-0540-5090,1993-07-14,6072,135-953,1993-07-14,한식
일반음식점,1993-07-14,신의주 찹쌀순대,서울특별시 강남구 도산대로50길 6 (논현동 (1층)),서울특별시 강남구 논현동 92번지 4호 (1층) ,106.64,  02- 542-1109,2014-10-31,6054,135-819,1993-07-14,한식
일반음식점,1993-07-15,돈그리아,서울특별시 강남구 선릉로86길 6-5 (대치동 지상1층),서울특별시 강남구 대치동 897번지 9호 지상1층 ,95.86,010 -9767-4229,2013-08-05,6198,135-840,2003-03-25,한식
일반음식점,1993-07-19,맛기행 사계절,서울특별시 강남구 논현로 428 (역삼동  지상1층),서울특별시 강남구 역삼동 726번지 15호  ,124.2,  02- 538-9827,2016-01-07,6223,135-921,1993-07-19,한식
일반음식점,1993-07-21,김씨네,서울특별시 강남구 언주로159길 3 (신사동),서울특별시 강남구 신사동 627번지 6호  ,64.27,  02- 545-5290,2005-04-06,6024,135-895,1993-07-21,한식
일반음식점,1993-04-24,명동 칼국수,서울특별시 강남구 논현로38길 38-4 (도곡동),서울특별시 강남구 도곡동 417번지 1호  ,71.94,  02- 575-0329,2000-11-29,6296,135-854,1993-04-24,분식
일반음식점,1993-04-12,엄마밥집,서울특별시 강남구 도곡로4길 10 (도곡동),서울특별시 강남구 도곡동 945번지 0호  ,39.14,  02-    -    ,2015-10-30,6258,135-860,1993-04-12,분식
일반음식점,1993-03-20,방주스넥,서울특별시 강남구 테헤란로 518 (대치동),서울특별시 강남구 대치동 944번지 31호  ,44.14,  02-0528-4708,2011-02-28,6180,135-846,1993-03-20,분식
일반음식점,1993-01-06,문어앤치킨,서울특별시 강남구 삼성로104길 24 (삼성동 지상1층),서울특별시 강남구 삼성동 153번지 1호 지상1층 ,66,  02- 517-1943,1993-01-06,6166,135-878,2008-04-24,분식
일반음식점,1993-04-23,손국시,서울특별시 강남구 언주로150길 9 (논현동 1층),서울특별시 강남구 논현동 91번지 26호 1층 ,82.5,  02-0542-6808,2008-06-25,6054,135-819,2001-10-05,분식
일반음식점,1993-05-14,만두의 전설,서울특별시 강남구 학동로 158 (논현동),서울특별시 강남구 논현동 127번지 0호  ,47.03,  02-0549-2473,2013-06-03,6112,135-823,1993-05-14,분식
일반음식점,1993-07-09,(주)한추,서울특별시 강남구 논현로175길 68 (신사동 지상1층2호~8호),서울특별시 강남구 신사동 549번지 9호 지상1층2호~8호 ,248.84,  02- 546-1781,2010-11-17,6029,135-890,2009-09-17,분식
일반음식점,1993-12-17,난분식,서울특별시 강남구 삼성로 212  B동 (대치동 은마상가),서울특별시 강남구 대치동 316번지 0호 은마상가 B동 ,40.02,  02-0563-3894,1993-12-17,6284,135-969,1993-12-17,분식
일반음식점,1993-12-03,수연이네분식,서울특별시 강남구 봉은사로44길 1 (역삼동),서울특별시 강남구 역삼동 681번지 1호  ,26.4,  02-0552-7195,1995-04-25,6143,135-916,1993-12-03,분식
일반음식점,1993-12-03,창포,서울특별시 강남구 선릉로62길 19 (대치동),서울특별시 강남구 대치동 936번지 18호  ,150.3,  02- 501-0155,1998-08-03,6206,135-998,1993-12-03,한식
일반음식점,1993-11-15,광해,서울특별시 강남구 강남대로94길 73 (역삼동),서울특별시 강남구 역삼동 637번지 35호  ,94.49,010 -5400-6542,2015-07-29,6131,135-909,1993-11-15,한식
