업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
제과점영업,2008-02-13,비알코리아(주)던킨도너츠국기원점,서울특별시 강남구 테헤란로 121 (역삼동 지상1층),서울특별시 강남구 역삼동 648번지 26호 지상1층 ,190.29,02  -2187-3014,2008-02-13,6133,135-911,2008-02-13,제과점영업
제과점영업,2008-03-11,마인츠돔 압구정점,서울특별시 강남구 압구정로 113 (압구정동 지상1층),서울특별시 강남구 압구정동 397번지 0호 지상1층 ,85.95,031 -731 -8260,2014-10-02,6000,135-900,2008-03-11,제과점영업
제과점영업,2008-05-13,아마폴라델리,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점 지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점 지하1층 ,9.91,5586-184-,2008-05-13,6164,135-090,2008-05-13,제과점영업
제과점영업,2008-06-02,파리바케트,서울특별시 강남구 선릉로 50 (개포동 경빌딩 지상1층),서울특별시 강남구 개포동 172번지 11호 경빌딩 지상1층 ,112.86,011 -1712-3217,2008-06-02,6325,135-800,2008-06-02,제과점영업
제과점영업,2008-06-27,로티퀸,서울특별시 강남구 압구정로50길 7 (신사동 지상1층 2호),서울특별시 강남구 신사동 661번지 18호 지상1층 2호 ,25.59,5187-170-,2008-06-27,6018,135-897,2008-06-27,제과점영업
제과점영업,2008-06-30,앤티앤스,서울특별시 강남구 압구정로 165 (압구정동 현대백화점지하1층),서울특별시 강남구 압구정동 429번지 0호 현대백화점지하1층 ,8.25,011 -448 -1649,2016-09-23,6001,135-900,2008-06-30,제과점영업
제과점영업,2008-09-30,파리바게뜨,서울특별시 강남구 언주로 311  지상1층 103호 (역삼동),서울특별시 강남구 역삼동 784번지 4호 로즈빌딩 지상1층 103호,54.75,02  -501 -8279,2011-12-28,6229,135-515,2011-12-28,제과점영업
제과점영업,2008-10-06,도쿄빵야,서울특별시 강남구 학동로38길 23 (논현동 지상1층102호),서울특별시 강남구 논현동 211번지 9호 지상1층102호 ,40,010 -2908-9539,2008-10-06,6105,135-996,2008-10-06,제과점영업
제과점영업,2008-11-05,뚜레쥬르삼성힐스테이트점,서울특별시 강남구 봉은사로71길 49 (삼성동 지상1층),서울특별시 강남구 삼성동 26번지 18호 지상1층 ,98.58,02  -6245-6623,2008-11-05,6094,135-864,2008-11-05,제과점영업
제과점영업,2008-11-28,아마폴라,서울특별시 강남구 선릉로 703 (논현동 지상1 2층),서울특별시 강남구 논현동 119번지 2호 지상1 2층 ,395.61,02  -517 -7747,2008-11-28,6060,135-820,2009-02-20,제과점영업
제과점영업,2008-10-17,스위트 에삐(Sweets EPI),서울특별시 강남구 선릉로64길 23  지상1층 (대치동),서울특별시 강남구 대치동 924번지 9호  ,66,02  -419 -3276,2008-10-17,6205,135-998,2012-11-06,제과점영업
제과점영업,2009-02-19,그래인스,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점지하1층 ,7.66, 031- 354-1390,2009-02-19,6164,135-090,2009-02-19,제과점영업
제과점영업,2009-04-06,파리바게뜨,서울특별시 강남구 도산대로50길 21  지상1층 (논현동),서울특별시 강남구 논현동 99번지 지상1층 ,89.1,02  -545 -8279,2011-12-09,6056,135-819,2009-04-06,제과점영업
제과점영업,2009-04-23,리츠델리,서울특별시 강남구 봉은사로 120 (역삼동 지상1층),서울특별시 강남구 역삼동 602번지 0호 지상1층 ,44.84,02  -3451-8135,2015-11-05,6124,135-907,2009-04-23,제과점영업
제과점영업,2009-05-07,르 알레스카,서울특별시 강남구 도산대로49길 16-7 (신사동 지상1층),서울특별시 강남구 신사동 653번지 9호 지상1층 ,103.24,5475-874-,2011-10-05,6019,135-897,2009-05-07,제과점영업
제과점영업,2009-05-12,외계인방앗간,서울특별시 강남구 도산대로26길 31 (논현동 지상1층101호),서울특별시 강남구 논현동 33번지 3호 지상1층101호 ,56.19,011 -791 -5554,2015-10-06,6041,135-815,2009-05-12,제과점영업
제과점영업,2009-06-22,브레댄코 강남구청역점,서울특별시 강남구 학동로 지하 346  지하2층 (삼성동  강남구청역),서울특별시 강남구 삼성동 111번지 44호  ,36,010 -8754-2780,2016-02-22,6099,135-090,2014-10-02,제과점영업
제과점영업,2009-06-23,파리바게뜨삼성역점,서울특별시 강남구 테헤란로87길 9 (삼성동 지상1층),서울특별시 강남구 삼성동 158번지 13호 지상1층 ,96.66,5081-710-,2015-12-30,6169,135-880,2009-06-23,제과점영업
제과점영업,2009-08-10,빠드리노,서울특별시 강남구 선릉로 822 (청담동 지상1층),서울특별시 강남구 청담동 85번지 2호 지상1층 ,225.31,011 -9189-3360,2009-08-10,6014,135-954,2009-08-10,제과점영업
제과점영업,2009-09-02,파리바게뜨,서울특별시 강남구 삼성로 155 (대치동 대치퍼스트 1층109 110호),서울특별시 강남구 대치동 507번지 2호 대치퍼스트 1층109 110호 ,114.55,010 -2944-1423,2009-09-02,6291,135-836,2009-09-02,제과점영업
제과점영업,2009-09-16,손가화덕 논현점,서울특별시 강남구 강남대로 524 (논현동 지상1층 101호),서울특별시 강남구 논현동 143번지 15호 지상1층 101호 ,24.79,5121-100-,2015-10-15,6114,135-825,2009-09-16,제과점영업
제과점영업,2009-10-12,밀크앤허니(수서점)2,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩지하1층이마트내),서울특별시 강남구 수서동 724번지 로즈데일빌딩지하1층이마트내 ,6.6,02  -445 -3237,2016-04-15,6367,135-885,2009-10-12,제과점영업
제과점영업,2009-10-16,파리바게뜨 역삼본점,서울특별시 강남구 논현로 323 (역삼동 1층),서울특별시 강남구 역삼동 797번지 21호 1층 ,288.82,031 -740 -5500,2015-12-01,6257,135-930,2009-10-16,제과점영업
제과점영업,2009-11-10,루시카토 무역점,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점 지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점 지하1층 ,6.6,3216-0652-,2009-11-10,6164,135-090,2009-11-10,제과점영업
제과점영업,2009-11-10,홈플러스(주) 몽블랑제(홈플러스 익스프레스 도곡2점),서울특별시 강남구 논현로28길 9 (도곡동 지상1층),서울특별시 강남구 도곡동 518번지 8호 지상1층 ,7.59,02  -3459-8000,2016-01-15,6301,135-854,2009-11-10,제과점영업
제과점영업,2009-12-16,스윗츠플래닛,서울특별시 강남구 선릉로131길 23 (논현동 지상1층),서울특별시 강남구 논현동 118번지 1호 지상1층 ,80,--,2009-12-16,6060,135-821,2009-12-16,제과점영업
제과점영업,2009-12-23,바닐라빈,서울특별시 강남구 논현로155길 6 (신사동 나호 지상1층),서울특별시 강남구 신사동 585번지 5호 나호 지상1층 ,79.54,02  -516 -5829,2009-12-23,6032,135-892,2009-12-23,제과점영업
제과점영업,2009-12-29,홈플러스(주) 몽블랑제(홈플러스 익스프레스 압구정점),서울특별시 강남구 압구정로46길 5-2 (신사동 지상1층),서울특별시 강남구 신사동 660번지 18호 지상1층 ,8,02  -3459-8000,2016-01-15,6018,135-897,2009-12-29,제과점영업
제과점영업,2010-02-18,빠리바게트삼성삼익점,서울특별시 강남구 영동대로128길 15 (삼성동 지상1층126 127 132호),서울특별시 강남구 삼성동 79번지 0호 지상1층126 127 132호 ,117.77,011 -214 -0159,2013-12-02,6078,135-866,2010-02-18,제과점영업
제과점영업,2010-02-25,파리바게트(신논현 교보타워점),서울특별시 강남구 강남대로118길 12 (논현동 1층),서울특별시 강남구 논현동 183번지 0호 1층 ,117.15,010 -4742-0154,2013-09-24,6120,135-827,2010-02-25,제과점영업
제과점영업,2010-03-22,라정찰보리빵 호두과자,서울특별시 강남구 논현로63길 16  127호 (역삼동),서울특별시 강남구 역삼동 796번지 29호  127호,27.26,010 -7184-1270,2010-03-22,6257,135-930,2013-12-06,제과점영업
제과점영업,2010-03-24,파리바게트 압구정로데오점,서울특별시 강남구 선릉로 819 (신사동 1층),서울특별시 강남구 신사동 665번지 3호 1층 ,112.8,010 -3676-1419,2010-03-24,6019,135-897,2010-03-24,제과점영업
제과점영업,2010-03-31,메구미베이커리,서울특별시 강남구 영동대로65길 52 (대치동 지상1층101호),서울특별시 강남구 대치동 972번지 6호 지상1층101호 ,23,010 -4154-8270,2010-03-31,6187,135-848,2010-03-31,제과점영업
제과점영업,2010-04-02,파리바게뜨 압구정 행복점,서울특별시 강남구 압구정로18길 30 (신사동 1층),서울특별시 강남구 신사동 552번지 6호 1층 ,56.1,019 -241 -4134,2010-04-02,6029,135-890,2010-04-02,제과점영업
제과점영업,2010-04-12,파라바게뜨,서울특별시 강남구 언주로108길 12 (역삼동 1층),서울특별시 강남구 역삼동 687번지 5호 1층 ,82.5,0103-6871-495,2010-04-12,6144,135-916,2010-04-12,제과점영업
제과점영업,2010-04-12,파리바게트 테헤란로,서울특별시 강남구 테헤란로 423  지상101호 (삼성동  현대타워),서울특별시 강남구 삼성동 143번지 37호  ,89.1,010 -8376-0126,2014-02-26,6159,135-877,2010-04-12,제과점영업
제과점영업,2010-04-13,파리바게트역삼상록점,서울특별시 강남구 테헤란로43길 12 (역삼동 지상1층102호),서울특별시 강남구 역삼동 703번지 3호 지상1층102호 ,75.9,018 -384 -6636,2010-04-13,6151,135-513,2010-04-13,제과점영업
제과점영업,2010-04-15,파리바게뜨강남일원점,서울특별시 강남구 일원로14길 25  지상1층104호 지하1층01호 (일원동  수서푸른마을아파트상가동),서울특별시 강남구 일원동 719번지 푸른마을아파트상가동1층104호 지하01호 ,99.6,4513-886-,2015-06-30,6356,135-942,2010-04-15,제과점영업
제과점영업,2010-04-23,아틀리에봄,서울특별시 강남구 삼성로107길 34 (삼성동 행복한집3지상1층101호),서울특별시 강남구 삼성동 115번지 45호 행복한집3지상1층101호 ,46.61,02  -522 -7567,2010-04-23,6154,135-509,2010-04-23,제과점영업
제과점영업,2010-05-20,쁘띠르뽀미에 은마점,서울특별시 강남구 삼성로 212 (대치동 지하1층 은마상가(굿모닝마트내)),서울특별시 강남구 대치동 316번지 0호 지하1층 은마상가(굿모닝마트내) ,16.5,010 -2407-9701,2013-12-27,6284,135-969,2010-05-20,제과점영업
제과점영업,2010-06-18,(주)오리온 마켓오 카페 브라우니,서울특별시 강남구 남부순환로 2745 (도곡동 1층),서울특별시 강남구 도곡동 177번지 2호 1층 ,55.75,02  -3463-2700,2016-04-11,6274,135-504,2010-06-18,제과점영업
제과점영업,2010-07-09,파리바게트역삼포스틸점,서울특별시 강남구 테헤란로20길 5 (역삼동 지상1층),서울특별시 강남구 역삼동 736번지 16호 지상1층 ,122.31,010 -2950-0470,2014-01-10,6236,135-924,2010-07-09,제과점영업
제과점영업,2010-07-12,파리바게뜨 압구정현대점,서울특별시 강남구 압구정로29길 68 (압구정동 주구센타 1층101호),서울특별시 강남구 압구정동 455번지 주구센타 1층101호 ,172.85,017 -577 -6819,2012-09-05,6004,135-903,2010-07-12,제과점영업
제과점영업,2010-07-14,블러썸,서울특별시 강남구 도산대로26길 35 (논현동 지하1층 B02호),서울특별시 강남구 논현동 33번지 5호 지하1층 B02호 ,16.5,010 -2774-1152,2010-07-14,6041,135-815,2010-07-14,제과점영업
제과점영업,2010-07-20,보네르땅,서울특별시 강남구 언주로130길 18 (논현동 지상1층),서울특별시 강남구 논현동 246번지 3호 지상1층 ,102.3,02  -511 -2556,2015-03-04,6098,135-832,2010-07-20,제과점영업
제과점영업,2010-08-09,메르씨엔,서울특별시 강남구 삼성로115길 24 (삼성동 지하1층),서울특별시 강남구 삼성동 24번지 32호 지하1층 ,39.6,02  -545 -9844,2011-08-25,6094,135-864,2010-08-09,제과점영업
제과점영업,2010-08-09,브래드토크,서울특별시 강남구 압구정로 165 (압구정동 현대백화점 지하1층),서울특별시 강남구 압구정동 429번지 현대백화점 지하1층 ,10.56,02  -771 -3018,2010-08-09,6001,135-900,2010-08-09,제과점영업
제과점영업,2010-10-20,브래드토크현대백화점무역센터점,서울특별시 강남구 테헤란로 517 (삼성동 현대백화점무역센터 지하1층),서울특별시 강남구 삼성동 159번지 7호 현대백화점무역센터 지하1층 ,26.4,02  -771 -3018,2010-10-20,6164,135-090,2010-10-20,제과점영업
제과점영업,2010-10-26,홈플러스(주) 몽블랑제(홈를러스 익스프레스 학동역점),서울특별시 강남구 학동로 176 (논현동 지상1층),서울특별시 강남구 논현동 129번지 0호 지상1층 ,8.2,02  -3459-8000,2016-01-15,6112,135-823,2010-10-26,제과점영업
제과점영업,2010-11-22,파리바게뜨선릉아이타워점,서울특별시 강남구 테헤란로 326 (역삼동 .1층),서울특별시 강남구 역삼동 707번지 27호 .1층 ,97.87,070 -4245-8282,2014-01-29,6211,135-918,2010-11-22,제과점영업
제과점영업,2010-11-23,도쿄빵야,서울특별시 강남구 논현로151길 52 (신사동 대호빌딩 1층),서울특별시 강남구 신사동 543번지 8호 대호빌딩 1층 ,112.08,02  -547 -7790,2010-11-23,6036,135-889,2010-11-23,제과점영업
제과점영업,2010-12-09,뚜레쥬르 개포주공점,서울특별시 강남구 영동대로4길 7 (일원동),서울특별시 강남구 일원동 613번지  ,52.47,0109-8569-934,2014-09-22,6346,135-230,2010-12-09,제과점영업
제과점영업,2010-12-15,비알코리아(주)던킨도너츠강남스퀘어점,서울특별시 강남구 테헤란로1길 10 (역삼동 세경빌딩 지상1층),서울특별시 강남구 역삼동 819번지 10호 세경빌딩 지상1층 ,125.6,02  -2187-3014,2010-12-15,6134,135-932,2010-12-15,제과점영업
제과점영업,2010-12-16,파리바게뜨 삼성카페점,서울특별시 강남구 테헤란로88길 17  지상1층 (대치동),서울특별시 강남구 대치동 944번지 24호 지상1층 ,112.39,010 -4576-6189,2016-01-04,6180,135-846,2016-01-04,제과점영업
제과점영업,2010-12-27,파리바게뜨 압구정중앙,서울특별시 강남구 압구정로 214  지상1층 2 6호 (신사동),서울특별시 강남구 신사동 615번지 0호 지상1층 2 6호,99.11,--,2016-08-03,6023,135-894,2015-01-13,제과점영업
제과점영업,2010-01-20,뚜레주르강남구청역점,서울특별시 강남구 선릉로 664 (삼성동 건설빌딩 1층101호),서울특별시 강남구 삼성동 8번지 1호 건설빌딩 1층101호 ,227.7,010 -9188-1919,2010-01-20,6088,135-864,2011-08-18,제과점영업
제과점영업,2010-05-11,바니스,서울특별시 강남구 언주로148길 14  라동 102호 (논현동  청호불교문화원),서울특별시 강남구 논현동 98번지 12호  ,44.96,02  -2661-4400,2011-07-01,6057,135-819,2012-10-15,제과점영업
제과점영업,2011-02-14,몽쁘티,서울특별시 강남구 강남대로120길 46 (논현동 302),서울특별시 강남구 논현동 181번지 7호 302 ,68,3445-7682-,2011-02-14,6119,135-827,2011-02-14,제과점영업
제과점영업,2011-03-03,르 알래스카 부틱,서울특별시 강남구 압구정로14길 15 (신사동 지상1층),서울특별시 강남구 신사동 550번지 22호 지상1층 ,171.15,02  -545 -2066,2011-03-03,6029,135-890,2011-03-03,제과점영업
제과점영업,2011-03-03,(주)르알레스카,서울특별시 강남구 압구정로 165 (압구정동 현대백화점 지하1층),서울특별시 강남구 압구정동 429번지 현대백화점 지하1층 ,20,010 -6223-5873,2012-10-16,6001,135-900,2011-03-03,제과점영업
제과점영업,2011-04-08,바로구운빵통큰빵,서울특별시 강남구 광평로51길 27 (수서동 삼익상가 107호),서울특별시 강남구 수서동 708번지 0호 삼익상가 107호 ,24,011 -727 -3348,2011-04-08,6347,135-884,2011-04-08,제과점영업
제과점영업,2011-04-27,뚜레쥬르,서울특별시 강남구 선릉로86길 30 (대치동 지상1층),서울특별시 강남구 대치동 896번지 16호 지상1층 ,82.5,010 -9349-9570,2011-04-27,6197,135-840,2011-04-27,제과점영업
제과점영업,2011-05-18,브래드앳홈,서울특별시 강남구 삼성로 151 (대치동 선경종합상가 지하3호),서울특별시 강남구 대치동 506번지 선경종합상가 지하3호 ,11.33,--,2011-05-18,6291,135-836,2011-05-18,제과점영업
제과점영업,2011-06-14,뚜레쥬르,서울특별시 강남구 봉은사로30길 21 (역삼동 지하1층),서울특별시 강남구 역삼동 657번지 지하1층 ,78.54,019 -393 -3009,2012-12-24,6136,135-913,2011-06-14,제과점영업
제과점영업,2011-07-07,파리바게뜨대치삼성점,서울특별시 강남구 도곡로 444 (대치동 일억조빌딩 1층),서울특별시 강남구 대치동 1021번지 0호 일억조빌딩 1층 ,138.6,016 -316 -3959,2011-07-07,6279,135-500,2011-07-07,제과점영업
제과점영업,2011-07-15,파리바게뜨압구정점,서울특별시 강남구 논현로 868  지상1층 (신사동  구정빌딩),서울특별시 강남구 신사동 610번지 5호  ,148.5,010 -8863-6227,2012-02-24,6022,135-894,2011-07-15,제과점영업
제과점영업,2011-08-11,파리바게뜨역삼스타점,서울특별시 강남구 논현로 429 (역삼동 1 2층),서울특별시 강남구 역삼동 738번지 9호 1 2층 ,193.74,02  -556 -4488,2011-08-11,6237,135-917,2011-08-11,제과점영업
제과점영업,2011-08-16,빚은신사역점,서울특별시 강남구 강남대로 600 (논현동 지상1층),서울특별시 강남구 논현동 17번지 0호 지상1층 ,66,010 -6244-7579,2014-10-08,6038,135-811,2011-08-16,제과점영업
제과점영업,2011-09-01,이앤(n)바이 (한티역점),서울특별시 강남구 선릉로 310 (대치동 지상1층101호),서울특별시 강남구 대치동 936번지 31호 지상1층101호 ,37.02,010 -3224-2618,2016-04-25,6206,135-998,2011-09-01,제과점영업
제과점영업,2011-09-28,앤티앤스 프레즐,서울특별시 강남구 도곡로 401 (대치동 지하1층),서울특별시 강남구 대치동 937번지 지하1층 ,11.52,0258-7095-5,2016-09-23,6206,135-998,2011-09-28,제과점영업
제과점영업,2011-10-17,비알코리아(주) 던킨도너츠 강남역사점,서울특별시 강남구 강남대로 390  35호 (역삼동 신분당선 강남역사 지하3층),서울특별시 강남구 역삼동 825번지 신분당선 강남역사 지하3층 35호,42.6,010 -9076-7976,2011-10-17,6232,135-934,2011-10-17,제과점영업
제과점영업,2011-10-24,밀 베이커리,서울특별시 강남구 선릉로72길 10-16 (대치동 (1층 1호)),서울특별시 강남구 대치동 921번지 19호 (1층 1호) ,26.4,010 -4048-3327,2011-10-24,6199,135-843,2011-10-24,제과점영업
제과점영업,2011-11-10,쿠로고메,서울특별시 강남구 삼성로115길 37  1층 (삼성동),서울특별시 강남구 삼성동 47번지 12호 1층 ,25,02  -3446-8090,2011-11-10,6096,135-868,2011-11-10,제과점영업
제과점영업,2011-11-16,홀릭스케익,서울특별시 강남구 테헤란로37길 28-3  지하1층 (역삼동),서울특별시 강남구 역삼동 674번지 11호 지하1층 ,31.02,0104-7570-283,2011-11-16,6139,135-915,2011-11-16,제과점영업
제과점영업,2011-12-08,이지바이 강남구청점,서울특별시 강남구 봉은사로71길 50  지상1층 (삼성동),서울특별시 강남구 삼성동 25번지  ,32,010 -2792-7757,2011-12-08,6094,135-864,2011-12-08,제과점영업
제과점영업,2012-01-13,업타운 베어커리 강남세브란스점,서울특별시 강남구 언주로 211  지상1층 (도곡동  강남세브란스병원점),서울특별시 강남구 도곡동 146번지 92호 지상1층 강남세브란스병원점 ,20.13,010 -8555-2903,2015-08-25,6273,135-720,2012-01-13,제과점영업
제과점영업,2012-01-20,베이커스필드,서울특별시 강남구 압구정로 165  지하1층 (압구정동),서울특별시 강남구 압구정동 429번지  ,11.55,--,2012-01-20,6001,135-900,2012-01-20,제과점영업
제과점영업,2012-02-01,베이커스필드,서울특별시 강남구 강남대로96길 15  지상1층 (역삼동),서울특별시 강남구 역삼동 817번지 18호  ,113.88,02  -564 -3310,2012-02-01,6129,135-931,2012-02-01,제과점영업
제과점영업,2012-02-15,한스제과 압구정점,서울특별시 강남구 논현로167길 21  지상1층 (신사동),서울특별시 강남구 신사동 570번지 지상1층 ,142.15,031 -463 -3505,2016-10-17,6031,135-891,2012-02-15,제과점영업
제과점영업,2012-03-22,비알코리아(주)던킨도너츠 두산건설점,서울특별시 강남구 언주로 726  지상1층 102호 (논현동),서울특별시 강남구 논현동 105번지 7호 지상1층 102호,37,0221-8710-58,2012-03-22,6057,135-820,2012-03-22,제과점영업
제과점영업,2012-04-05,노아베이커리,서울특별시 강남구 압구정로30길 9 (신사동),서울특별시 강남구 신사동 612번지  ,137.7,--,2016-01-19,6022,135-894,2012-04-05,제과점영업
제과점영업,2012-04-13,치짜이시앙팡 초코링,서울특별시 강남구 도곡로 401  지하1층 (대치동  롯데백화점),서울특별시 강남구 대치동 937번지 롯데백화점 지하1층 ,8.4,02  -2672-5144,2012-04-13,6206,135-998,2012-04-13,제과점영업
제과점영업,2012-04-17,홈플러스 익스프레스 삼성2점,서울특별시 강남구 삼성로 548  지상1층 (삼성동),서울특별시 강남구 삼성동 151번지 1호  ,6.7,010 -9947-7187,2012-04-17,6166,135-878,2012-04-17,제과점영업
제과점영업,2012-06-01,앙스블랑,서울특별시 강남구 삼성로 212  40호 (대치동  은마상가지하A블럭),서울특별시 강남구 대치동 316번지 은마상가지하A블럭 40호,49.5,0256-6999-2,2014-09-29,6284,135-969,2012-06-01,제과점영업
제과점영업,2012-06-08,몽 블랑제(Mon Boulanger)개포점,서울특별시 강남구 개포로 615  지하1층 (개포동),서울특별시 강남구 개포동 12번지 4호  ,6.6,02  -3459-8000,2016-01-18,6335,135-939,2012-06-08,제과점영업
제과점영업,2012-06-19,씨엘드 프랑스과자점,서울특별시 강남구 압구정로2길 46  지상1층 16 23호 (신사동  강남상가),서울특별시 강남구 신사동 510번지 11호 강남상가 1층 16호 23호,92.56,010 -6350-3309,2012-06-19,6034,135-887,2012-06-19,제과점영업
제과점영업,2012-06-27,에뜨왈,서울특별시 강남구 압구정로10길 35  지하1층 (신사동),서울특별시 강남구 신사동 534번지 8호  ,55.16,0254-5450-8,2016-05-18,6028,135-889,2013-05-16,제과점영업
제과점영업,2012-06-29,더 메나쥬리 PNP점,서울특별시 강남구 도산대로 442  지상1층 (청담동),서울특별시 강남구 청담동 4번지 1호 지상1층 ,331.3,010 -2492-4832,2016-03-31,6062,135-948,2012-06-29,제과점영업
제과점영업,2012-07-23,제제케이크,서울특별시 강남구 선릉로 7  111호 (개포동  가상가),서울특별시 강남구 개포동 141번지 가상가 111호,21.82,070 -8804-6092,2012-07-23,6322,135-240,2012-07-23,제과점영업
제과점영업,2012-07-25,듀자미,서울특별시 강남구 도산대로11길 28  1 2층 (신사동),서울특별시 강남구 신사동 535번지 9호  ,252.72,02  -3443-0030,2012-07-25,6034,135-889,2016-10-28,제과점영업
제과점영업,2012-08-01,메종드조에,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점 본점),서울특별시 강남구 압구정동 429번지 현대백화점 본점 지하1층 ,3.3,016 -3232-4621,2015-01-30,6001,135-724,2012-08-01,제과점영업
제과점영업,2012-10-08,소보로빵집,서울특별시 강남구 테헤란로 322  지상314호 (역삼동  한신인터벨리),서울특별시 강남구 역삼동 707번지 34호  ,32.86,02  -2183-0085,2012-10-08,6211,135-918,2012-10-08,제과점영업
제과점영업,2012-10-10,우나스,서울특별시 강남구 도산대로 318  C동 2층 (논현동  SB TOWER),서울특별시 강남구 논현동 92번지  ,57.61,--,2017-02-13,6054,135-819,2015-12-23,제과점영업
제과점영업,2012-11-21,디저트리 신사점,서울특별시 강남구 도산대로51길 17  지하1층 101호 (신사동),서울특별시 강남구 신사동 653번지 7호  ,23,--,2016-11-28,6019,135-897,2012-11-21,제과점영업
제과점영업,2012-12-05,곽성호교수 통곡물빵,서울특별시 강남구 학동로56길 32  지상1층 101호 (삼성동),서울특별시 강남구 삼성동 9번지 6호  ,40,010 -3222-2115,2012-12-05,6092,135-864,2012-12-05,제과점영업
제과점영업,2012-12-12,뺑드빱바,서울특별시 강남구 압구정로20길 15  지상1층 104호 (신사동),서울특별시 강남구 신사동 572번지 2호  ,75.9,02  -545 -7841,2012-12-12,6030,135-891,2012-12-12,제과점영업
제과점영업,2012-12-14,주식회사 베이커스필드,서울특별시 강남구 테헤란로25길 46  지상1층 (역삼동),서울특별시 강남구 역삼동 628번지 6호 지상1층 ,50,02  -508 -4560,2014-10-21,6126,135-908,2012-12-14,제과점영업
제과점영업,2012-12-31,동방미인떡집,서울특별시 강남구 압구정로30길 72  지상1층 (신사동),서울특별시 강남구 신사동 592번지 12호 지상1층 ,197.1,--,2012-12-31,6025,135-893,2014-06-05,제과점영업
제과점영업,2013-01-10,브레댄코 세곡점,서울특별시 강남구 헌릉로570길 34  지상1층 109호 (세곡동),서울특별시 강남구 세곡동 515번지  ,33,010 -5410-5222,2016-07-01,6365,135-190,2013-01-10,제과점영업
제과점영업,2013-01-18,이에나 파이,서울특별시 강남구 언주로150길 45  지상2층 (논현동),서울특별시 강남구 논현동 93번지 12호  ,110,02  -516 -2305,2013-01-18,6055,135-819,2013-01-18,제과점영업
제과점영업,2013-02-18,에브리또,서울특별시 강남구 선릉로 312  지하1층 (대치동  롯데백화점),서울특별시 강남구 대치동 936번지 롯데백화점 지하1층 ,23,010 -2487-2402,2013-02-18,6206,135-998,2013-02-18,제과점영업
제과점영업,2013-05-14,메종 드 조에,서울특별시 강남구 테헤란로 517  지하1층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,6.6,02  -5401-858,2015-01-30,6164,135-090,2013-05-14,제과점영업
제과점영업,2013-05-14,(주)르알레스카,서울특별시 강남구 테헤란로 517  지하1층 (삼성동),서울특별시 강남구 삼성동 159번지 7호  ,43,02  -516 -5874,2013-05-14,6164,135-090,2013-05-14,제과점영업
제과점영업,2013-05-20,베이커스필드,서울특별시 강남구 테헤란로 517  지하1층 (삼성동),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,37.3,010 -4818-3310,2014-11-28,6164,135-090,2013-05-20,제과점영업
제과점영업,2013-05-24,라 뽐므,서울특별시 강남구 압구정로10길 35  지상1층 (신사동),서울특별시 강남구 신사동 534번지 8호  ,124.16,010 -5166-0805,2013-05-24,6028,135-889,2013-05-24,제과점영업
제과점영업,2013-05-31,팡 하우스,서울특별시 강남구 밤고개로1길 10  B222호 B223호 (수서동),서울특별시 강남구 수서동 713번지  ,31.82,011 -727 -3348,2013-05-31,6349,135-884,2013-05-31,제과점영업
제과점영업,2013-06-03,사찌,서울특별시 강남구 도산대로17길 15  지상103호 (신사동),서울특별시 강남구 신사동 540번지 3호  ,29.7,010 -5670-0049,2013-06-03,6036,135-889,2013-06-03,제과점영업
제과점영업,2013-06-04,(주)비스테까,서울특별시 강남구 압구정로 165  지하1층 (압구정동  현대백화점),서울특별시 강남구 압구정동 429번지 현대백화점지하1층 ,3.3,010 -3779-0974,2013-06-04,6001,135-900,2013-06-04,제과점영업
제과점영업,2013-06-11,파리바게뜨 역삼초교점,서울특별시 강남구 역삼로 127  지상1~2층 (역삼동),서울특별시 강남구 역삼동 829번지 17호 지상1~2층 ,95.48,02  -569 -2003,2017-04-03,6244,135-936,2013-06-11,제과점영업
제과점영업,2013-06-17,고물(합),서울특별시 강남구 테헤란로 517  지하1층 (삼성동),서울특별시 강남구 삼성동 159번지 7호 지하1층 ,18,010 -3514-9697,2013-06-17,6164,135-090,2013-06-17,제과점영업
제과점영업,2013-06-17,합,서울특별시 강남구 도산대로61길 10  지상2층 (청담동),서울특별시 강남구 청담동 93번지 3호 지상2층 ,95.27,010 -3514-9697,2013-06-17,6016,135-517,2013-06-17,제과점영업
제과점영업,2013-06-20,원제과,서울특별시 강남구 압구정로 165  지하1층 (압구정동),서울특별시 강남구 압구정동 429번지 지하1층 ,32,031 -715 -1585,2013-06-20,6001,135-900,2013-06-20,제과점영업
제과점영업,2013-06-21,워터프런트 프레시푸드마켓,서울특별시 강남구 광평로 281  지하1층 (수서동  효성빌딩),서울특별시 강남구 수서동 715번지  ,36,010 -6224-6346,2013-06-21,6349,135-884,2013-06-21,제과점영업
