업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
집단급식소,2003-02-14,대치중학교,서울특별시 강남구 남부순환로378길 39 (도곡동),서울특별시 강남구 도곡동 460번지 0호  ,0,    - 572-9784,2010-05-03,6299,135-855,2003-02-14,집단급식소
집단급식소,2003-03-05,청담중학교,서울특별시 강남구 압구정로61길 36 (청담동),서울특별시 강남구 청담동 143번지 0호  ,0,  02-3445-9834,2009-07-13,6010,135-959,2003-03-05,집단급식소
집단급식소,2003-04-01,서울개포초등학교,서울특별시 강남구 영동대로3길 45 (개포동),서울특별시 강남구 개포동 188번지 0호  ,0,    - 445-9327,2008-03-04,6331,135-804,2003-04-01,집단급식소
집단급식소,2003-04-15,밀알학교,서울특별시 강남구 일원로 90 (일원동),서울특별시 강남구 일원동 713번지 0호  ,0,02  -3412-1133,2010-11-16,6350,135-942,2003-04-15,집단급식소
집단급식소,2003-05-15,서울정애학교,서울특별시 강남구 봉은사로81길 16 (삼성동),서울특별시 강남구 삼성동 74번지 13호  ,0,  02- 540-7294,2010-04-12,6086,135-870,2003-05-15,집단급식소
집단급식소,2003-07-29,케이에스병원,서울특별시 강남구 선릉로 571 (역삼동 지하2층),서울특별시 강남구 역삼동 682번지 23호 지하1층 ,0,  02-1566-0075,2009-07-29,6143,135-916,2003-07-29,집단급식소
집단급식소,2003-09-20,이비스스타일앰배서더강남,서울특별시 강남구 삼성로 431 (대치동 지하5층),서울특별시 강남구 대치동 893번지 1호 지하5층 ,0,  02- 567-8361,2016-12-02,6195,135-840,2003-09-20,집단급식소
집단급식소,2003-10-20,푸르덴셜타워,서울특별시 강남구 강남대로 298 (역삼동 푸르덴셜타워),서울특별시 강남구 역삼동 838번지 0호 푸르덴셜타워 ,0,02  -2144-2598,2007-04-05,6253,135-937,2003-10-20,집단급식소
집단급식소,2003-10-27,나누리병원,서울특별시 강남구 언주로 731 (논현동 지상9층),서울특별시 강남구 논현동 63번지 8호 지상9층 ,0,  02-3446-9797,2003-10-27,6048,135-816,2003-10-27,집단급식소
집단급식소,2003-11-27,삼성세무서,서울특별시 강남구 테헤란로 114  지하1층 (역삼동  역삼빌딩),서울특별시 강남구 역삼동 824번지  ,0,02  -3011-7627,2013-01-18,6233,135-934,2003-11-27,집단급식소
집단급식소,2003-12-17,(주)휴비스,서울특별시 강남구 선릉로131길 16  지하1층 (논현동),서울특별시 강남구 논현동 112번지 18호 지하1층 ,287.1,  02-6004-3943,2011-12-29,6059,135-821,2011-12-29,집단급식소
집단급식소,2004-01-14,(주)한독,서울특별시 강남구 테헤란로 132 (역삼동 지하1층),서울특별시 강남구 역삼동 735번지 0호 지하1층 ,0,    - 527-5389,2013-07-12,6235,135-923,2004-01-14,집단급식소
집단급식소,2004-03-08,강남교육청, ,서울특별시 강남구 삼성동 28번지 0호 지상1층 ,0,  02-3015-3435,2009-05-08, ,135-867,2004-03-08,집단급식소
집단급식소,2004-03-08,(주)세정서울지사,서울특별시 강남구 삼성로 342 (대치동 지하1층),서울특별시 강남구 대치동 962번지 1호 지하1층 ,0,  02-2009-5024,2004-03-08,6186,135-848,2004-03-08,집단급식소
집단급식소,2004-03-16,(주)두원,서울특별시 강남구 강남대로 636 (신사동 지하1층),서울특별시 강남구 신사동 503번지 5호 지하1층 ,0,  02- 510-7637,2004-03-16,6034,135-887,2004-03-16,집단급식소
집단급식소,2004-03-29,(주)한일맨파워,서울특별시 강남구 논현로26길 16 (도곡동 지상1층),서울특별시 강남구 도곡동 450번지 0호 지상1층 ,0,  02-3492-1195,2004-03-29,6302,135-855,2004-03-29,집단급식소
집단급식소,2004-05-01,(주)호텔신라반트,서울특별시 강남구 언주로30길 26 (도곡동 타워팰리스스포츠센타지하1층),서울특별시 강남구 도곡동 467번지 29호 타워팰리스스포츠센타지하1층 ,0,  02-3498-0084,2011-04-13,6294,135-856,2004-05-01,집단급식소
집단급식소,2004-05-13,한티어린이집,서울특별시 강남구 영동대로57길 7 (대치동 대치문화복지회관3층),서울특별시 강남구 대치동 994번지 17호 대치문화복지회관3층 ,0,    - 501-0079,2013-06-04,6283,135-501,2004-05-13,집단급식소
집단급식소,2004-05-28,두산건설(주),서울특별시 강남구 언주로 726 (논현동 지하1층),서울특별시 강남구 논현동 105번지 7호 지하1층 ,0,    - 511-0412,2008-01-02,6057,135-820,2004-05-28,집단급식소
집단급식소,2004-06-23,태화어린이집,서울특별시 강남구 광평로 185 (수서동 지상1층),서울특별시 강남구 수서동 741번지 0호 지상1층 ,0,    -2040-1680,2007-08-27,6353,135-886,2004-06-23,집단급식소
집단급식소,2004-06-23,강남구립보람어린이집,서울특별시 강남구 남부순환로397길 19 (대치동 지상1층),서울특별시 강남구 대치동 601번지 0호 지상1층 ,0,  02- 563-9511,2004-06-23,6280,135-835,2004-06-23,집단급식소
집단급식소,2004-06-23,역삼가애어린이집,서울특별시 강남구 도곡로37길 15 (역삼동),서울특별시 강남구 역삼동 783번지 19호  ,0,    - 568-1623,2010-04-19,6229,135-515,2010-04-19,집단급식소
집단급식소,2004-06-24,준현어린이집,서울특별시 강남구 선릉로148길 48-6 (청담동 지상2층),서울특별시 강남구 청담동 19번지 16호 지상2층 ,0,02  -517 -0203,2004-06-24,6064,135-949,2004-06-24,집단급식소
집단급식소,2004-06-24,동산어린이집,서울특별시 강남구 개포로 257 (개포동 지하1층),서울특별시 강남구 개포동 1262번지 9호 지하1층 ,0,    - 579-4855,2004-06-24,6306,135-965,2004-06-24,집단급식소
집단급식소,2004-06-24,구립대치어린이집,서울특별시 강남구 영동대로65길 11 (대치동),서울특별시 강남구 대치동 985번지 1호  ,132,    - 561-1730,2015-09-07,6189,135-842,2010-06-24,집단급식소
집단급식소,2004-06-24,강남구립대청어린이집,서울특별시 강남구 양재대로37길 19 (일원동 지상1층),서울특별시 강남구 일원동 675번지 1호 지상1층 ,0,    - 445-2630,2004-06-24,6343,135-945,2004-06-24,집단급식소
집단급식소,2004-06-25,해피어린이집,서울특별시 강남구 광평로19길 10 (수서동 까치마을아파트관리동지상1층),서울특별시 강남구 수서동 746번지 0호 까치마을아파트관리동지상1층 ,0,  02- 451-0515,2004-06-25,6354,135-520,2004-06-25,집단급식소
집단급식소,2004-06-25,구립성모어린이집,서울특별시 강남구 강남대로124길 65 (논현동 지하1층),서울특별시 강남구 논현동 137번지 16호 지하1층 ,0,    - 515-6572,2017-03-02,6113,135-822,2004-06-25,집단급식소
집단급식소,2004-06-25,구립푸른어린이집,서울특별시 강남구 밤고개로20길 84 (자곡동 지상1층),서울특별시 강남구 자곡동 440번지 33호 지상1층 ,0,    - 451-3655,2004-06-25, ,135-200,2004-06-25,집단급식소
집단급식소,2004-06-28,개포어린이집,서울특별시 강남구 영동대로3길 9 (개포동 1 2층),서울특별시 강남구 개포동 189번지 3호 1 2층 ,0,    -2226-9286,2004-06-28,6331,135-804,2011-04-28,집단급식소
집단급식소,2004-06-28,강남구민회관어린이집,서울특별시 강남구 삼성로 154 (대치동 지상1층),서울특별시 강남구 대치동 509번지 2호 지상1층 ,0,    - 501-6057,2013-04-29,6288,135-837,2004-06-28,집단급식소
집단급식소,2004-06-28,구립일원어린이집,서울특별시 강남구 광평로3길 21 (일원동 지상3층),서울특별시 강남구 일원동 730번지 0호 지상3층 ,0,    - 459-3221,2011-03-02,6350,135-230,2004-06-28,집단급식소
집단급식소,2004-06-28,구립역삼어린이집,서울특별시 강남구 테헤란로22길 46 (역삼동 지상2층),서울특별시 강남구 역삼동 743번지 7호 지상2층 ,0,    - 553-1130,2015-03-06,6245,135-924,2004-06-28,집단급식소
집단급식소,2004-06-28,삼성어린이집,서울특별시 강남구 영동대로122길 7-6 (삼성동 지상1층),서울특별시 강남구 삼성동 89번지 2호 지상1층 ,0,    - 514-6752,2007-04-06,6080,135-871,2004-06-28,집단급식소
집단급식소,2004-06-28,청마을어린이집, ,서울특별시 강남구 일원동 711번지 0호 지상1층 ,0,    - 459-6335,2013-02-08, ,135-938,2004-06-28,집단급식소
집단급식소,2004-06-28,예지어린이집,서울특별시 강남구 언주로 25 (개포동),서울특별시 강남구 개포동 656번지 1호  ,0,    - 573-1840,2004-06-28,6310,135-808,2004-06-28,집단급식소
집단급식소,2004-06-29,강남선재어린이집,서울특별시 강남구 삼성로71길 31 (대치동 지상1층),서울특별시 강남구 대치동 916번지 23호 지상1층 ,0,    - 561-3421,2009-09-09,6201,135-843,2004-06-29,집단급식소
집단급식소,2004-06-29,청수어린이집,서울특별시 강남구 압구정로79길 26 (청담동 지상3층),서울특별시 강남구 청담동 124번지 1호 지상3층 ,0,    - 512-5151,2004-06-29,6012,135-957,2004-06-29,집단급식소
집단급식소,2004-06-29,수서서머힐어린이집,서울특별시 강남구 밤고개로1길 43 (수서동 지상2층),서울특별시 강남구 수서동 712번지 0호 지상2층 ,0, 010-5400-8488,2004-06-29, ,135-884,2004-06-29,집단급식소
집단급식소,2004-06-29,구립바롬어린이집,서울특별시 강남구 언주로164길 36 (신사동 지하1층),서울특별시 강남구 신사동 647번지 6호 지하1층 ,0,    - 516-4665,2008-03-19,6020,135-896,2004-06-29,집단급식소
집단급식소,2004-06-29,다솔어린이집,서울특별시 강남구 논현로12길 19-6  1층 (개포동),서울특별시 강남구 개포동 1198번지 7호  ,16.61,02  - 575-2577,2011-12-15,6312,135-962,2016-10-21,집단급식소
집단급식소,2004-06-30,선우어린이집,서울특별시 강남구 도곡로18길 9 (도곡동),서울특별시 강남구 도곡동 548번지 1호  ,0,    - 578-6878,2016-04-06,6263,135-858,2004-06-30,집단급식소
집단급식소,2004-06-30,성아어린이집,서울특별시 강남구 논현로32길 16 (도곡동),서울특별시 강남구 도곡동 515번지 15호  ,0,    - 575-8323,2010-10-22,6301,135-854,2004-06-30,집단급식소
집단급식소,2004-06-30,강남어린이집, ,서울특별시 강남구 개포동 12번지 0호 지상1층 ,0,02  -452 -0350,2004-06-30, ,135-939,2004-06-30,집단급식소
집단급식소,2004-06-30,민들레어린이집,서울특별시 강남구 광평로56길 11 (수서동 지상1층),서울특별시 강남구 수서동 723번지 0호 지상1층 ,0,    -3412-7979,2010-05-26,6368,135-885,2004-06-30,집단급식소
집단급식소,2004-07-02,명화어린이집,서울특별시 강남구 광평로51길 49 (수서동 지상1층),서울특별시 강남구 수서동 707번지 0호 지상1층 ,0,    - 459-0686,2004-07-02,6347,135-884,2004-07-02,집단급식소
집단급식소,2004-07-02,신사어린이집,서울특별시 강남구 도산대로15길 26 (신사동 지하1층),서울특별시 강남구 신사동 543번지 5호 지하1층 ,0,    - 548-5240,2004-07-02,6036,135-889,2004-07-02,집단급식소
집단급식소,2004-07-05,수서어린이집,서울특별시 강남구 광평로 242 (수서동),서울특별시 강남구 수서동 450번지 2호  ,0,02  -3412-4208,2006-03-08,6362,135-883,2004-07-05,집단급식소
집단급식소,2004-07-05,구립연화어린이집,서울특별시 강남구 학동로43길 17 (논현동 논현문화복지회관3층),서울특별시 강남구 논현동 114번지 24호 논현문화복지회관3층 ,0,  02- 542-7765,2013-12-27,6058,135-821,2004-07-05,집단급식소
집단급식소,2004-07-06,참사랑어린이집,서울특별시 강남구 언주로103길 40 (역삼동),서울특별시 강남구 역삼동 657번지 27호  ,0,    - 556-5783,2006-09-14,6136,135-913,2004-07-06,집단급식소
집단급식소,2004-07-14,목련어린이집,서울특별시 강남구 개포로 617-8 (개포동 지상2층),서울특별시 강남구 개포동 14번지 2호 지상2층 ,0,  02-3412-1998,2008-03-28,6336,135-939,2004-07-14,집단급식소
집단급식소,2004-07-16,초망어린이집,서울특별시 강남구 봉은사로105길 24 (삼성동),서울특별시 강남구 삼성동 92번지 13호  ,0,    - 545-2137,2004-07-16,6081,135-871,2004-07-16,집단급식소
집단급식소,2004-08-18,롯데하이마트(주),서울특별시 강남구 삼성로 156  2층 (대치동  (주)하이마트사옥),서울특별시 강남구 대치동 509번지  ,379.76, 016- 248-2416,2015-05-13,6288,135-837,2016-01-26,집단급식소
집단급식소,2005-04-11,호텔아이파크주식회사,서울특별시 강남구 테헤란로 606 (대치동 지하2층),서울특별시 강남구 대치동 995번지 14호 지하2층 ,0,  02- 561-0031,2014-02-06,6174,135-502,2005-04-11,집단급식소
집단급식소,2005-06-07,대한적십자사서울남부혈액원,서울특별시 강남구 개포로31길 48 (개포동 지상3층),서울특별시 강남구 개포동 1267번지 0호 지상3층 ,0,  02- 570-0726,2005-06-07,6304,135-965,2005-06-07,집단급식소
집단급식소,2005-06-16,자람어린이집,서울특별시 강남구 일원로5길 29 (일원동 지상3층),서울특별시 강남구 일원동 677번지 9호 지상3층 ,0,  02-3411-2555,2005-06-16,6343,135-516,2005-06-16,집단급식소
집단급식소,2005-06-22,하늘숲어린이집,서울특별시 강남구 테헤란로13길 29 (역삼동),서울특별시 강남구 역삼동 636번지 7호  ,320.32,  02- 567-0665,2005-06-22,6130,135-908,2014-11-18,집단급식소
집단급식소,2005-06-27,(주)라이즈역삼,서울특별시 강남구 도곡로37길 5 (역삼동 지상5층),서울특별시 강남구 역삼동 786번지 15호 지상5층 ,86,  02-3453-2939,2014-09-23,6230,135-515,2005-06-27,집단급식소
집단급식소,2005-06-28,충현복지재단 충현어린이집,서울특별시 강남구 테헤란로27길 40 (역삼동  충현복지재단 충현어린이집),서울특별시 강남구 역삼동 665번지 1호  ,0,  02- 554-7054,2016-07-27,6136,135-914,2016-07-27,집단급식소
집단급식소,2005-06-28,보명어린이집,서울특별시 강남구 선릉로 7 (개포동),서울특별시 강남구 개포동 141번지 1호  ,0,  02- 573-1811,2005-06-28,6322,135-240,2005-06-28,집단급식소
집단급식소,2005-06-29,킹스키즈어린이집,서울특별시 강남구 도곡로73길 31-1 (대치동),서울특별시 강남구 대치동 926번지 10호  ,0,  02-3453-1997,2013-11-14,6204,135-998,2005-06-29,집단급식소
집단급식소,2005-06-29,압구정어린이집,서울특별시 강남구 언주로157길 8 (신사동 지상2층),서울특별시 강남구 신사동 627번지 2호 지상2층 ,0,  02- 545-0868,2008-08-11,6024,135-895,2005-06-29,집단급식소
집단급식소,2005-06-30,아이뜰어린이집,서울특별시 강남구 개포로22길 39-11 (개포동 지상1 2층),서울특별시 강남구 개포동 1204번지 7호 지상1 2층 ,0,  02- 577-8210,2008-03-25,6308,135-962,2005-06-30,집단급식소
집단급식소,2005-06-30,튼튼영재 어린이집, ,서울특별시 강남구 청담동 134번지 20호 지상3층 ,0,  02-3445-3358,2005-06-30, ,135-958,2005-06-30,집단급식소
집단급식소,2005-07-06,구립오르다어린이집,서울특별시 강남구 봉은사로73길 3-4 (삼성동 지하1층),서울특별시 강남구 삼성동 49번지 6호 지하1층 ,0,  02- 546-6855,2012-11-30,6096,135-868,2005-07-06,집단급식소
집단급식소,2005-07-14,신우주어린이집 유치원,서울특별시 강남구 일원로 120 (일원동 샘터마을아파트유치원지하1 지상1 2층),서울특별시 강남구 일원동 718번지 0호 샘터마을아파트유치원지하1 지상1 2층 ,0,  02-2226-5170,2005-07-14,6356,135-990,2005-07-14,집단급식소
집단급식소,2005-09-16,서울대곡초등학교,서울특별시 강남구 남부순환로 3022 (대치동 지상1층),서울특별시 강남구 대치동 510번지 0호 지상1층 ,0,  02- 565-1944,2010-11-30,6288,135-837,2005-09-16,집단급식소
집단급식소,2005-09-20,서울도곡초등학교,서울특별시 강남구 선릉로64길 33  지상2층 (대치동),서울특별시 강남구 대치동 924번지 10호 지상2층 ,0,  02- 566-7081,2013-05-01,6205,135-998,2016-03-10,집단급식소
집단급식소,2005-10-04,대한사회복지회(한서병원 열린집 서울영아일시보호소),서울특별시 강남구 논현로86길 29 (역삼동 지상7층),서울특별시 강남구 역삼동 718번지 32호 지상7층 ,104,  02- 552-1017,2009-06-15,6220,135-920,2008-04-14,집단급식소
집단급식소,2005-09-28,강남서머힐 어린이집,서울특별시 강남구 남부순환로365길 43 (도곡동 지상1 2층),서울특별시 강남구 도곡동 902번지 31호 지상1 2층 ,0,  02- 575-5575,2016-10-19,6269,135-859,2005-09-28,집단급식소
집단급식소,2005-10-06,메리츠화재해상보험(주),서울특별시 강남구 강남대로 382 (역삼동 지하2층),서울특별시 강남구 역삼동 825번지 2호 지하2층 ,943.2,02  -2018-0931,2015-02-16,6232,135-934,2005-10-06,집단급식소
집단급식소,2005-11-09,묘동유치원,서울특별시 강남구 도곡로78길 8 (대치동 지하1층 지상1층),서울특별시 강남구 대치동 1015번지 7호 지하1층 지상1층 ,396.69,  02- 565-7201,2014-03-05,6279,135-500,2005-11-09,집단급식소
집단급식소,2005-12-08,제일정형외과병원,서울특별시 강남구 영동대로 726  B1층 (청담동),    ,141.22,  02-6202-6826,2005-12-08,6075, ,2015-02-24,집단급식소
집단급식소,2006-04-21,(재)서울산업통상진흥원,서울특별시 강남구 남부순환로 지하 3104 (대치동 서울산업통상진흥원 청사내 지상1층),서울특별시 강남구 대치동 514번지 3호 (514-0)서울산업통상진흥원 청사내 지상1층 ,322.79,  02-2222-3826,2013-03-11,6287,135-834,2006-04-21,집단급식소
집단급식소,2006-06-05,구립도곡어린이집,서울특별시 강남구 선릉로 217 (도곡동 지상1 2 3층),서울특별시 강남구 도곡동 527번지 6호 지상1 2 3층 ,432.29,  02- 572-9110,2013-11-08,6276,135-270,2006-06-05,집단급식소
집단급식소,2006-06-15,성암빌딩,서울특별시 강남구 언주로 710 (논현동 지상1층),서울특별시 강남구 논현동 114번지 0호 지상1층 ,189.31,  02- 541-3323,2011-08-17,6058,135-821,2006-06-15,집단급식소
집단급식소,2006-08-07,사회복지법인 하상복지재단,서울특별시 강남구 개포로 613 (개포동 지하1층),서울특별시 강남구 개포동 12번지 5호 지하1층 ,140.82,  02- 451-6000,2015-04-16,6335,135-939,2006-08-07,집단급식소
집단급식소,2006-08-08,구립예향어린이집,서울특별시 강남구 개포로22길 87 (개포동 포이교육문화관지상1층),서울특별시 강남구 개포동 1273번지 0호 포이교육문화관지상1층 ,125.61,02  -3462-4048,2006-08-08,6311,135-961,2006-08-08,집단급식소
집단급식소,2006-08-10,해맑은어린이집,서울특별시 강남구 개포로36길 14 (개포동),서울특별시 강남구 개포동 1210번지 4호  ,322,  02- 574-1026,2006-08-10,6309,135-962,2006-08-10,집단급식소
집단급식소,2006-08-17,성모자애복지관,서울특별시 강남구 헌릉로757길 35 (율현동 성모자애복지관1 지하1층),서울특별시 강남구 율현동 110번지 0호 성모자애복지관1 지하1층 ,193.07,  02-3410-8825,2017-01-09,6378,135-210,2006-08-17,집단급식소
집단급식소,2006-08-18,수서종합사회복지관,서울특별시 강남구 광평로56길 11 (수서동 수서종합사회복지관 지하1층),서울특별시 강남구 수서동 723번지 0호 수서종합사회복지관 지하1층 ,0,02  -451 -7244,2013-10-15,6368,135-885,2006-08-18,집단급식소
집단급식소,2006-08-21,사회복지법인 기아대책,서울특별시 강남구 삼성로 628  5층 (삼성동  강남구청 삼성로별관),서울특별시 강남구 삼성동 66번지  ,125.61,    -    -    ,2015-04-30,6085,135-870,2014-09-23,집단급식소
집단급식소,2006-08-21,라미드관광(주),서울특별시 강남구 봉은사로 410 (삼성동 지하3층),서울특별시 강남구 삼성동 112번지 5호 지하3층 ,71.82,  02-6202-2010,2017-02-02,6153,135-874,2006-08-21,집단급식소
집단급식소,2006-10-23,수진어린이집,서울특별시 강남구 언주로114길 15-11 (논현동),서울특별시 강남구 논현동 274번지 5호  ,207.95,  02- 511-0580,2006-10-23,6102,135-833,2006-10-23,집단급식소
집단급식소,2007-05-02,강남구립청담어린이집,서울특별시 강남구 도산대로56길 14 (청담동),서울특별시 강남구 청담동 1번지 13호  ,131.28,  02- 511-1734,2009-12-15,6062,135-948,2007-05-02,집단급식소
집단급식소,2007-08-10,사과나무어린이집,서울특별시 강남구 학동로12길 16 (논현동),서울특별시 강남구 논현동 139번지 1호  ,0,0251-6180-7,2007-08-10,6113,135-822,2007-08-10,집단급식소
집단급식소,2007-10-30,삼성서울병원,서울특별시 강남구 일원로 81 (일원동 암센터 지하2층),서울특별시 강남구 일원동 50번지 0호 암센터 지하2층 ,2305,0234-1031-82,2016-06-28,6351,135-230,2007-10-30,집단급식소
집단급식소,2007-10-30,삼성서울병원,서울특별시 강남구 일원로 81 (일원동 별관 4층),서울특별시 강남구 일원동 50번지 0호 별관 4층 ,900,  02-3410-6401,2016-06-28,6351,135-230,2007-10-30,집단급식소
집단급식소,2008-03-14,구립 언북어린이집,서울특별시 강남구 삼성로135길 42 (청담동 언북초등학교내 교육문화회관 지상2층),서울특별시 강남구 청담동 27번지 0호 언북초등학교내 교육문화회관 지상2층 ,16.52, 547-0134-,2017-02-09,6066,135-950,2008-03-14,집단급식소
집단급식소,2008-03-17,강남세브란스병원 직원식당,서울특별시 강남구 언주로 211 (도곡동 강남세브란스병원 별관7층),서울특별시 강남구 도곡동 146번지 92호 강남세브란스병원 별관7층 ,581,  02- 579-1197,2008-03-17,6273,135-720,2009-02-05,집단급식소
집단급식소,2008-03-25,토마스병원,서울특별시 강남구 언주로174길 15 (신사동),서울특별시 강남구 신사동 638번지 8호  ,20,  02-3447-7582,2017-03-28,6017,135-896,2008-03-25,집단급식소
집단급식소,2008-04-16,성요셉유치원,서울특별시 강남구 압구정로77길 28 (청담동 지상1층),서울특별시 강남구 청담동 117번지 0호 지상1층 ,12,02  - 543-8819,2016-06-03,6011,135-955,2008-04-16,집단급식소
집단급식소,2008-07-30,(주)신안관광호텔리베라,서울특별시 강남구 영동대로 737 (청담동),서울특별시 강남구 청담동 53번지 7호  ,170.65,02  -541 -3111,2008-07-30,6071,135-952,2008-07-30,집단급식소
집단급식소,2008-08-13,더조은병원,서울특별시 강남구 논현로 705 (논현동 지하2층),서울특별시 강남구 논현동 37번지 18호 지하2층 ,144,02  -591 -3777,2008-08-13,6046,135-815,2008-08-13,집단급식소
집단급식소,2008-09-03,안세병원,서울특별시 강남구 도산대로 417 (청담동 지상7층),서울특별시 강남구 청담동 87번지 11호 지상7층 ,96.69,    -2086-6506,2015-02-16,6014,135-954,2008-09-03,집단급식소
집단급식소,2008-11-04,강남구직업재활센터,서울특별시 강남구 광평로60길 22 (수서동),서울특별시 강남구 수서동 721번지  ,0,  02-2184-8700,2017-03-22,6369,135-885,2008-11-04,집단급식소
집단급식소,2008-11-21,아란유치원,서울특별시 강남구 압구정로 201 (압구정동),서울특별시 강남구 압구정동 456번지 0호  ,0,070 -7017-0000,2008-11-21,6004,135-510,2008-11-21,집단급식소
집단급식소,2008-12-24,경기유치원,서울특별시 강남구 삼성로 14 (개포동),서울특별시 강남구 개포동 189번지 4호  ,0,02  -3411-8881,2008-12-24,6331,135-804,2008-12-24,집단급식소
집단급식소,2008-12-26,이화유치원, ,서울특별시 강남구 개포동 12번지 0호  ,0,02  -451 -6688,2008-12-26, ,135-939,2008-12-26,집단급식소
집단급식소,2008-12-26,수서명화종합사회복지관,서울특별시 강남구 광평로51길 49 (수서동),서울특별시 강남구 수서동 707번지 0호  ,0,  02- 459-2696,2012-06-07,6347,135-884,2008-12-26,집단급식소
집단급식소,2008-12-30,강남유치원,서울특별시 강남구 선릉로129길 31 (논현동),서울특별시 강남구 논현동 243번지 0호  ,0,02  -546 -1673,2008-12-30,6099,135-832,2008-12-30,집단급식소
집단급식소,2008-12-30,하늘빛유치원, ,서울특별시 강남구 일원동 711번지  ,0,02  -451 -7000,2008-12-30, ,135-938,2008-12-30,집단급식소
집단급식소,2008-12-30,돌샘유치원,서울특별시 강남구 개포로 516 (개포동),서울특별시 강남구 개포동 185번지 1호  ,0,02  -3411-0003,2008-12-30,6330,135-993,2008-12-30,집단급식소
집단급식소,2008-12-30,영동제일유치원,서울특별시 강남구 삼성로120길 28 (삼성동),서울특별시 강남구 삼성동 63번지 10호  ,0,02  -544 -3111,2009-01-29,6085,135-870,2008-12-30,집단급식소
집단급식소,2008-12-31,일원유치원,서울특별시 강남구 영동대로4길 17 (일원동),서울특별시 강남구 일원동 611번지 1호  ,0,02  -3411-5060,2008-12-31,6346,135-230,2008-12-31,집단급식소
집단급식소,2008-12-31,청운교회부설유치원,서울특별시 강남구 언주로65길 5 (역삼동 지하1층),서울특별시 강남구 역삼동 784번지 3호 지하1층 ,0,  02-3453-0902,2008-12-31,6229,135-515,2008-12-31,집단급식소
집단급식소,2009-01-05,럭키유치원,서울특별시 강남구 논현로 213 (도곡동),서울특별시 강남구 도곡동 963번지 0호  ,0,02  -573 -7048,2009-01-05,6262,135-270,2009-01-05,집단급식소
집단급식소,2009-01-08,대청종합사회복지관,서울특별시 강남구 양재대로55길 12 (일원동  대청종합사회복지관),서울특별시 강남구 일원동 711번지 0호 대청종합사회복지관 ,135.2,  02- 459-6332,2014-03-10,6341,135-938,2009-01-08,집단급식소
집단급식소,2009-02-03,남부유치원,서울특별시 강남구 언주로 123 (도곡동),서울특별시 강남구 도곡동 464번지 0호  ,0,02  -572 -2371,2009-02-03,6298,135-270,2009-02-03,집단급식소
집단급식소,2009-02-11,초원유치원,서울특별시 강남구 논현로14길 17 (개포동 지상1층),서울특별시 강남구 개포동 1222번지 6호 지상1층 ,18,02  -578 -5248,2016-11-01,6312,135-963,2009-02-11,집단급식소
집단급식소,2009-02-11,반디유치원,서울특별시 강남구 광평로47길 17 (수서동 지상1층),서울특별시 강남구 수서동 736번지 지상1층 ,0,  02- 451-8890,2009-02-11,6352,135-886,2009-02-11,집단급식소
집단급식소,2009-03-02,아이디병원,서울특별시 강남구 도산대로 142  지하3층 (논현동  아이디병원),서울특별시 강남구 논현동 5번지 6호  ,110,  02- 521-0888,2015-09-11,6039,135-812,2015-09-11,집단급식소
집단급식소,2009-04-22,청음회관,서울특별시 강남구 봉은사로50길 6 (역삼동),서울특별시 강남구 역삼동 681번지 50호  ,0,  02- 555-4241,2015-07-14,6143,135-916,2009-04-22,집단급식소
집단급식소,2009-07-24,선경유치원,서울특별시 강남구 삼성로 151 (대치동 선경(아)단지내),서울특별시 강남구 대치동 506번지 선경(아)단지내 ,0,02  -567 -3131,2009-07-24,6291,135-836,2009-07-24,집단급식소
집단급식소,2009-07-24,도곡렉슬유치원,서울특별시 강남구 선릉로 221 (도곡동 지하1층),서울특별시 강남구 도곡동 527번지 0호 지하1층 ,33,  02- 579-7736,2009-07-24,6276,135-270,2009-07-24,집단급식소
집단급식소,2009-09-16,아라마크,서울특별시 강남구 테헤란로103길 9 (삼성동 제일빌딩지하1층),서울특별시 강남구 삼성동 168번지 26호 제일빌딩지하1층 ,0,  02-3420-6944,2016-06-23,6173,135-882,2009-09-16,집단급식소
집단급식소,2009-11-26,도선여객(주)구내식당,서울특별시 강남구 양재대로 486 (개포동 지상2층),서울특별시 강남구 개포동 565번지 3호 지상2층 ,100,  02- 574-5202,2012-05-08,6358,135-805,2009-11-26,집단급식소
집단급식소,2010-01-26,케이티 양재지사,서울특별시 강남구 남부순환로 2653 (도곡동),서울특별시 강남구 도곡동 907번지 41호  ,155.23,02  -571 -8534,2010-01-26,6271,135-859,2010-01-26,집단급식소
집단급식소,2010-02-02,한전청운제, ,서울특별시 강남구 개포동 155번지 0호  ,0, 070-4362-9913,2013-02-14, ,135-800,2010-02-02,집단급식소
집단급식소,2010-03-25,(주)오뚜기,서울특별시 강남구 영동대로 308 (대치동 9층),서울특별시 강남구 대치동 1009번지 1호 9층 ,0,02  -2010-0997,2010-03-25,6177,135-851,2010-03-25,집단급식소
집단급식소,2010-04-16,이편한어린이집,서울특별시 강남구 선릉로69길 20 (역삼동),서울특별시 강남구 역삼동 755번지 4호  ,0,  02-2051-4081,2010-04-16,6217,135-926,2010-04-16,집단급식소
