업종명,허가(신고)일,업소명,소재지(도로명),소재지(지번),영업장면적,소재지전화,영업자시작일,우편번호(도로명),우편번호(지번),소재지시작일,업태명
일반음식점,2001-06-29,딥퍼플,서울특별시 강남구 논현로 84 (개포동 지상2층),서울특별시 강남구 개포동 1229번지 3호 지상2층 ,171.49,010 -4727-1050,2013-11-21,6307,135-964,2001-06-29,분식
일반음식점,2001-07-02,장터,서울특별시 강남구 테헤란로 123 (역삼동 지하1층),서울특별시 강남구 역삼동 648번지 23호 지하1층 ,115.7,  02- 568-1619,2011-07-19,6133,135-911,2001-07-02,한식
일반음식점,2001-07-03,이강,서울특별시 강남구 테헤란로83길 20 (삼성동 건영빌딩 지상1층),서울특별시 강남구 삼성동 158번지 3호 건영빌딩 지상1층 ,165.29,02  -501 -5276,2013-03-05,6169,135-880,2001-07-03,경양식
일반음식점,2001-07-04,짱수양꼬치,서울특별시 강남구 봉은사로30길 64 (역삼동 지상1층),서울특별시 강남구 역삼동 668번지 9호 지상1층 ,136,  02- 539-8848,2015-11-24,6140,135-914,2001-07-04,한식
일반음식점,2001-07-05,전주집,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩지하2층103호),서울특별시 강남구 수서동 724번지 0호 로즈데일빌딩지하2층103호 ,75.25,  02-3413-3266,2005-05-21,6367,135-885,2007-06-04,한식
일반음식점,2001-07-06,명우돈가,서울특별시 강남구 삼성로96길 6  지상1층 102호 (삼성동  LG트윈텔),서울특별시 강남구 삼성동 157번지 8호 LG트윈텔 지상1층 102호 ,209.85,  02-3452-1830,2016-02-16,6168,135-880,2016-02-18,경양식
일반음식점,2001-07-06,미라지, ,서울특별시 강남구 삼성동 159번지 9호 공항타워 지하2층 A-1호 ,90.96,  02-2016-5432,2005-05-25, ,135-090,2001-07-06,경양식
일반음식점,2001-07-07,포메인, ,서울특별시 강남구 삼성동 159번지 9호 도심공항타워 지하1층 3호 ,92.85,  02-2016-7733,2003-04-01, ,135-090,2001-07-07,한식
일반음식점,2001-07-09,마도,서울특별시 강남구 언주로172길 65 (신사동 지상3층),서울특별시 강남구 신사동 662번지 17호 지상3층 ,132.23,  02- 548-6614,2008-04-17,6018,135-897,2001-07-09,한식
일반음식점,2001-07-10,구찌라쿠,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩 지하2층 102호),서울특별시 강남구 수서동 724번지 0호 로즈데일빌딩 지하2층 102호 ,56.19,  02-6219-2019,2014-02-14,6367,135-885,2001-07-10,분식
일반음식점,2001-07-11,장수네,서울특별시 강남구 광평로39길 3 (수서동 동익상가 지하1층 12호),서울특별시 강남구 수서동 738번지 0호 동익상가 지하1층 12호 ,14.87,  02-3411-4324,2001-07-11,6352,135-886,2001-07-11,한식
일반음식점,2001-07-19,본죽, ,서울특별시 강남구 삼성동 159번지 9호 도심공항타워 지하1층9호 ,36.1,  02-2016-7477,2004-06-08, ,135-090,2010-05-03,한식
일반음식점,2001-07-19,고운님, ,서울특별시 강남구 삼성동 159번지 9호 도심공항타워 지하1층6호 ,71.22,  02- 458-7408,2002-09-04, ,135-090,2001-07-19,한식
일반음식점,2001-07-23,치킨 앤 칩스,서울특별시 강남구 테헤란로5길 18 (역삼동 지상1층),서울특별시 강남구 역삼동 635번지 15호 지상1층 ,165.29,  02- 565-1990,2013-07-29,6130,135-908,2001-07-23,한식
일반음식점,2001-07-24,미가한우,서울특별시 강남구 논현로136길 6 (논현동 지상1층),서울특별시 강남구 논현동 81번지 2호 지상1층 ,150.28,  02- 545-5050,2010-12-27,6052,135-818,2001-07-24,한식
일반음식점,2001-07-24,맛나분식,서울특별시 강남구 일원로 53 (일원동 지상1층),서울특별시 강남구 일원동 687번지 0호 지상1층 ,11.57,  02-2226-2592,2012-04-17,6343,135-516,2001-07-24,분식
일반음식점,2001-07-24,하늬돈까스,서울특별시 강남구 테헤란로5길 18 (역삼동 지하1층),서울특별시 강남구 역삼동 635번지 15호 지하1층 ,42.97,  02- 564-1991,2006-03-03,6130,135-908,2001-07-24,일식
일반음식점,2001-07-25,굿타임,서울특별시 강남구 남부순환로365길 16 (도곡동 지상1층),서울특별시 강남구 도곡동 960번지 0호 지상1층 ,23.14,  02- 554-1825,2015-03-06,6270,135-861,2001-07-25,분식
일반음식점,2001-07-26,마포만두,서울특별시 강남구 선릉로86길 8 (대치동 지상1층),서울특별시 강남구 대치동 897번지 8호 지상1층 ,66.15,  02- 577-1095,2011-05-25,6198,135-840,2001-07-26,분식
일반음식점,2001-07-27,기세끼,서울특별시 강남구 강남대로152길 42  지하1층 (신사동),서울특별시 강남구 신사동 537번지 2호 지하1층 ,165.29,--,2016-03-28,6035,135-889,2001-07-27,분식
일반음식점,2001-07-28,우리생고기,서울특별시 강남구 선릉로8길 9 (개포동 지상1층),서울특별시 강남구 개포동 165번지 5호 지상1층 ,71.07,  02- 573-3553,2014-05-19,6325,135-802,2001-07-28,한식
일반음식점,2001-07-28,경성양육관,서울특별시 강남구 봉은사로30길 67  지상1층 (역삼동),서울특별시 강남구 역삼동 669번지 6호  ,132.23,  02-    -    ,2016-03-28,6140,135-915,2001-07-28,한식
일반음식점,2001-07-28,컬쳐컴플렉스,서울특별시 강남구 테헤란로19길 19 (역삼동 지하1층),서울특별시 강남구 역삼동 637번지 40호 지하1층 ,125.62,  02- 214-1842,2005-04-01,6131,135-909,2001-07-28,호프/통닭
일반음식점,2001-07-31,화로참숯불9292,서울특별시 강남구 테헤란로27길 29 (역삼동 지하1층),서울특별시 강남구 역삼동 669번지 19호 지하1층 ,62.81,  02- 568-7068,2001-07-31,6140,135-915,2001-07-31,한식
일반음식점,2001-08-03,공원분식,서울특별시 강남구 일원로3길 18 (일원동 지상1층),서울특별시 강남구 일원동 683번지 8호 지상1층 ,19.83,  02- 459-2587,2001-08-02,6343,135-516,2004-01-16,분식
일반음식점,2001-08-04,칼라,서울특별시 강남구 도산대로 455 (청담동 지상2층),서울특별시 강남구 청담동 98번지 6호 지상2층 ,132.23,  02- 515-8857,2015-07-30,6015,135-517,2001-08-04,경양식
일반음식점,2001-08-07,일미원, ,서울특별시 강남구 수서동 산 449번지 15호 지상1층 지하1층 ,211.57,  02-3412-0084,2006-10-27, ,135-220,2001-08-07,한식
일반음식점,2001-08-07,사과나무(Apple  Tree),서울특별시 강남구 강남대로118길 15  지상1층 (논현동),서울특별시 강남구 논현동 182번지 27호 지상1층 ,167.01, 017- 634-6262,2012-05-10,6119,135-827,2001-08-07,한식
일반음식점,2001-08-09,대치점 할매순대국,서울특별시 강남구 도곡로 440 (대치동 지상1층),서울특별시 강남구 대치동 1022번지 1호 지상1층 ,60,018 -373 -2588,2010-03-15,6279,135-500,2001-08-09,한식
일반음식점,2001-08-09,다옴,서울특별시 강남구 논현로 613 (논현동 지상1층),서울특별시 강남구 논현동 191번지 16호 지상1층 ,39.67,  02- 515-6959,2015-06-08,6122,135-826,2001-08-09,한식
일반음식점,2001-08-09,야마모도스시,서울특별시 강남구 도산대로67길 13-5 (청담동 오원빌딩 지상1층),서울특별시 강남구 청담동 93번지 12호 오원빌딩 지상1층 ,99.17, 02 - 548-2031,2001-08-09,6016,135-517,2001-08-09,일식
일반음식점,2001-08-10,통하니,서울특별시 강남구 도곡로 516 (대치동 1층106호),서울특별시 강남구 대치동 990번지 0호 1층106호 ,44.5,  02- 561-5770,2005-03-30,6282,135-501,2007-12-24,분식
일반음식점,2001-08-10,엠,서울특별시 강남구 학동로 305 (논현동 지하1층),서울특별시 강남구 논현동 115번지 14호 지하1층 ,99.17,  02- 512-7135,2014-09-02,6061,135-821,2001-08-10,경양식
일반음식점,2001-08-13,오동도,서울특별시 강남구 삼성로71길 7 (대치동 지상1층),서울특별시 강남구 대치동 913번지 7호 지상1층 ,158.67,  02- 557-0039,2010-08-06,6202,135-843,2001-08-13,한식
일반음식점,2001-08-13,홍가네 실내포차,서울특별시 강남구 논현로38길 32-7 (도곡동 지상1층),서울특별시 강남구 도곡동 417번지 9호 지상1층 ,49.59,010 -9455-7503,2010-05-11,6296,135-854,2001-08-13,한식
일반음식점,2001-08-17,진주집 시골밥상,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩 지하2층6호),서울특별시 강남구 수서동 724번지 0호 로즈데일빌딩 지하2층6호 ,60.49, 010-6427-7446,2017-03-20,6367,135-885,2001-08-17,한식
일반음식점,2001-08-20,테리야끼,서울특별시 강남구 영동대로 511 (삼성동 코엑스몰 L-22호),서울특별시 강남구 삼성동 159번지 0호 코엑스몰 L-22호 ,98.82,  02- 551-4477,2001-08-20,6164,135-090,2007-03-08,분식
일반음식점,2001-08-21,간고등어와 콩나물국밥,서울특별시 강남구 도산대로37길 10  지상1층 (신사동),서울특별시 강남구 신사동 629번지  ,26.45,  02- 547-7611,2011-12-14,6026,135-895,2001-08-21,분식
일반음식점,2001-08-22,바자,서울특별시 강남구 선릉로 843 (신사동 지하1층),서울특별시 강남구 신사동 664번지 7호 지하1층 ,148.76,  02- 512-8585,2015-05-27,6018,135-897,2001-08-22,경양식
일반음식점,2001-08-23,연화산,서울특별시 강남구 언주로93길 31 (역삼동 지상2층),서울특별시 강남구 역삼동 677번지 1호 지상2층 ,217.49,  02- 558-5375,2016-11-11,6142,135-915,2001-08-23,중국식
일반음식점,2001-08-23,교동전선생,서울특별시 강남구 테헤란로77길 22 (삼성동 지상1층),서울특별시 강남구 삼성동 129번지 20호 지상1층 ,85.95,    -    -    ,2011-06-08,6157,135-875,2001-08-23,한식
일반음식점,2001-08-23,민속마을,서울특별시 강남구 광평로 280 (수서동 로즈데일빌딩 지하 2층 115호),서울특별시 강남구 수서동 724번지 로즈데일빌딩 지하 2층 115호 ,49.59,  02- 459-9986,2005-07-21,6367,135-885,2001-08-23,한식
일반음식점,2001-08-24,비어플러스,서울특별시 강남구 논현로152길 5 (신사동 지상1층),서울특별시 강남구 신사동 590번지 20호 지상1층 ,82.64,    -    -    ,2001-08-24,6025,135-893,2001-08-24,한식
일반음식점,2001-08-24,안방,서울특별시 강남구 언주로 305 (역삼동 지상1층),서울특별시 강남구 역삼동 785번지 11호 지상1층 ,94.91,    -    -    ,2013-12-04,6230,135-515,2001-08-24,경양식
일반음식점,2001-08-29,청국장집,서울특별시 강남구 논현로30길 36 (도곡동 지상1층),서울특별시 강남구 도곡동 517번지 1호 지상1층 ,44.6,  02- 572-3560,2001-08-29,6301,135-854,2001-08-29,한식
일반음식점,2001-08-29,시골집,서울특별시 강남구 도곡로 149 (역삼동 지상1층),서울특별시 강남구 역삼동 840번지 9호 지상1층 ,46.28,    -    -    ,2013-01-16,6255,135-936,2001-08-29,한식
일반음식점,2001-08-31,솜리,서울특별시 강남구 테헤란로 517  지상10층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호  ,195.64,    -    -    ,2009-10-29,6164,135-090,2012-09-28,한식
일반음식점,2001-08-31,늘보리,서울특별시 강남구 테헤란로34길 27 (역삼동 지상1 2층),서울특별시 강남구 역삼동 723번지 13호 지상1 2층 ,278,    - 567-5454,2008-11-28,6222,135-920,2001-08-31,한식
일반음식점,2001-09-03,미소야,서울특별시 강남구 개포로82길 7 (개포동 삼성빌딩지상1층108호),서울특별시 강남구 개포동 186번지 12호 삼성빌딩지상1층108호 ,39.66,    -    -    ,2001-11-27,6329,135-994,2001-09-03,분식
일반음식점,2001-09-04,레드마블하우스,서울특별시 강남구 논현로 408 (역삼동 지상1~2층),서울특별시 강남구 역삼동 734번지 지상1~2층 ,300.83,  02- 552-4988,2009-01-07,6224,135-514,2001-09-04,한식
일반음식점,2001-09-05,놀러와,서울특별시 강남구 삼성로82길 23  지하1층 (대치동),서울특별시 강남구 대치동 956번지 26호  ,132.23,010 -2118-6854,2014-01-16,6184,135-847,2001-09-05,경양식
일반음식점,2001-09-06,라포레,서울특별시 강남구 학동로87길 7 (청담동 지하1층),서울특별시 강남구 청담동 75번지 1호 지하1층 ,132.23, 011- 380-5957,2009-08-17,6074,135-953,2001-09-06,경양식
일반음식점,2001-09-07,마일드,서울특별시 강남구 언주로147길 9 (논현동 지하1층),서울특별시 강남구 논현동 70번지 지하1층 ,125.62,  02- 518-9937,2017-03-31,6050,135-995,2001-09-07,경양식
일반음식점,2001-09-07,무적의돈까스 삼성점,서울특별시 강남구 선릉로112길 36 (삼성동 지상1층),서울특별시 강남구 삼성동 38번지 13호 지상1층 ,29.75,  02-3446-4898,2016-06-23,6097,135-867,2001-09-07,분식
일반음식점,2001-09-08,타니도리(TANIDORI),서울특별시 강남구 강남대로152길 33 (신사동 지상1층),서울특별시 강남구 신사동 515번지 10호 지상1층 ,49.58,  02- 542-9228,2016-08-02,6035,135-888,2001-09-08,일식
일반음식점,2001-09-08,락앤롤(ROCK&ROLL),서울특별시 강남구 선릉로155길 30 (신사동 지상2층),서울특별시 강남구 신사동 657번지 8호 지상2층 ,105.78,  02- 518-7061,2015-07-28,6018,135-897,2001-09-08,한식
일반음식점,2001-09-08,논현골,서울특별시 강남구 학동로34길 17 (논현동 지상1층),서울특별시 강남구 논현동 212번지 14호 지상1층 ,76.03,  02-3443-1596,2009-07-27,6105,135-829,2001-09-08,한식
일반음식점,2001-09-08,빈스드림,서울특별시 강남구 도산대로1길 36 (신사동 지상1층),서울특별시 강남구 신사동 508번지 지상1층 ,19.83,  02- 541-1482,2016-04-01,6034,135-887,2001-09-08,한식
일반음식점,2001-09-11,젠다,서울특별시 강남구 논현로 509 (역삼동 송암빌딩 지상3층),서울특별시 강남구 역삼동 642번지 10호 송암빌딩 지상3층 ,264.46,    -    -    ,2006-11-10,6132,135-910,2001-09-11,경양식
일반음식점,2001-08-03,야야,서울특별시 강남구 봉은사로1길 16 (논현동 지상2층),서울특별시 강남구 논현동 184번지 31호 지상2층 ,172.62,02  -544 -8410,2013-04-02,6120,135-827,2001-08-03,호프/통닭
일반음식점,2001-09-12,한방전통삼계탕,서울특별시 강남구 테헤란로19길 13 (역삼동 지상2층),서울특별시 강남구 역삼동 637번지 33호 지상2층 ,62.81,  02- 556-8854,2010-03-29,6131,135-909,2001-09-12,한식
일반음식점,2001-09-14,삼구일(391),서울특별시 강남구 도산대로58길 12 (청담동 지하1층),서울특별시 강남구 청담동 22번지 11호 지하1층 ,168.31,  02- 510-1451,2016-10-12,6062,135-950,2001-09-14,경양식
일반음식점,2001-09-14,스파이스치킨,서울특별시 강남구 압구정로30길 63 (신사동 1층),서울특별시 강남구 신사동 597번지 1호 1층 ,99,    -    -    ,2011-05-26,6025,135-893,2001-09-14,경양식
일반음식점,2001-09-17,뽀모도로,서울특별시 강남구 영동대로 511  A동 4 6호 (삼성동 코엑스몰),서울특별시 강남구 삼성동 159번지 코엑스몰 A동 4 6호,72.6,  02- 551-1313,2001-09-17,6164,135-090,2001-09-17,한식
일반음식점,2001-09-18,평안도찹쌀순대,서울특별시 강남구 압구정로30길 16 (신사동 지상1층),서울특별시 강남구 신사동 610번지 3호 지상1층 ,247.93,    - 517-2555,2004-08-26, ,135-894,2001-09-18,한식
일반음식점,2001-09-18,봉추찜닭주공공이,서울특별시 강남구 강남대로 442 (역삼동 흥국빌딩별관2층),서울특별시 강남구 역삼동 814번지 5호 흥국빌딩별관2층 ,84,  02- 565-4593,2013-11-14,6123,135-931,2001-09-18,한식
일반음식점,2001-09-21,풍어촌,서울특별시 강남구 테헤란로87길 55  지상1 2층 (삼성동),서울특별시 강남구 삼성동 153번지 30호 지상1 2층 ,120.24,02 5-01 3-555,2014-12-08,6166,135-878,2001-09-21,한식
일반음식점,2001-09-21,호까벤,서울특별시 강남구 도산대로11길 11 (신사동),서울특별시 강남구 신사동 515번지 8호  ,29.7,    -    -    ,2009-12-30,6035,135-888,2001-09-21,분식
일반음식점,2001-09-22,화사랑,서울특별시 강남구 선릉로 314 (대치동 지하1층),서울특별시 강남구 대치동 922번지 24호 지하1층 ,148.76, 011-9774-6903,2010-12-28,6205,135-843,2001-09-22,한식
일반음식점,2001-09-25,히비끼,서울특별시 강남구 테헤란로 517  지상10층 (삼성동  현대백화점),서울특별시 강남구 삼성동 159번지 7호  ,274.38,    -    -    ,2016-02-17,6164,135-090,2012-09-28,일식
일반음식점,2001-09-28,영동쭈꾸미,서울특별시 강남구 강남대로128길 10 (논현동 1층),서울특별시 강남구 논현동 144번지 0호 1층 ,26.4,  02- 517-9592,2002-02-19,6114,135-825,2001-09-28,한식
일반음식점,2001-09-29,쏘울메이트(Soulmate),서울특별시 강남구 테헤란로77길 22 (삼성동  풍림아파트제지하층제비05호),서울특별시 강남구 삼성동 129번지 20호 풍림아파트제지하층제비05호 ,52.8,    -    -    ,2014-04-04,6157,135-875,2001-09-29,경양식
일반음식점,2001-10-04,호남식당,서울특별시 강남구 선릉로68길 12 (대치동 1층),서울특별시 강남구 대치동 923번지 0호 1층 ,26.44,  02- 508-8188,2001-10-04,6205,135-843,2001-10-04,한식
일반음식점,2001-10-04,라움(Raum),서울특별시 강남구 언주로 841 (신사동 지하1층),서울특별시 강남구 신사동 623번지 2호 지하1층 ,145.2,--,2014-11-24,6023,135-895,2001-10-04,경양식
일반음식점,2001-10-04,강촌한정식,서울특별시 강남구 양재대로53길 13 (일원동 1층),서울특별시 강남구 일원동 646번지 1호 1층 ,117.3,  02-3412-5001,2001-10-04,6342,135-945,2001-10-04,한식
일반음식점,2001-10-05,첸,서울특별시 강남구 학동로97길 74 (청담동 1층),서울특별시 강남구 청담동 53번지 3호 1층 ,116,--,2015-05-04,6071,135-952,2001-10-05,경양식
일반음식점,2001-10-06,스케치북,서울특별시 강남구 삼성로 571 (삼성동 지하2층),서울특별시 강남구 삼성동 119번지 9호 지하2층 ,140.79,010 -4808-9343,2016-05-20,6154,135-509,2001-10-06,경양식
일반음식점,2001-10-06,회랑구이랑,서울특별시 강남구 일원로9길 76 (일원동 1층),서울특별시 강남구 일원동 645번지 12호 1층 ,26.44,  02- 459-9101,2015-03-02,6342,135-945,2001-10-06,분식
일반음식점,2001-10-08,대판수사,서울특별시 강남구 삼성로 225 (대치동 1층),서울특별시 강남구 대치동 1019번지 15호 1층 ,330,    -    -    ,2001-10-08,6279,135-500,2001-10-08,일식
일반음식점,2001-10-10,예향,서울특별시 강남구 언주로107길 7 (역삼동),서울특별시 강남구 역삼동 655번지 12호  ,386.77,    -    -    ,2016-04-07,6137,135-913,2003-07-02,한식
일반음식점,2001-10-10,아마폴라(강남점),서울특별시 강남구 봉은사로 230 (역삼동 봉암빌딩1층),서울특별시 강남구 역삼동 653번지 0호 봉암빌딩1층 ,264.46,  02- 568-0015,2011-08-04,6135,135-913,2001-10-10,경양식
일반음식점,2001-10-11,전주식당, ,서울특별시 강남구 율현동 128번지 1호 지하1층 ,62.7,    -    -    ,2001-10-11, ,135-210,2001-10-11,한식
일반음식점,2001-10-11,샤로제,서울특별시 강남구 역삼로83길 25 (대치동 1층),서울특별시 강남구 대치동 958번지 13호 1층 ,59.5,  02- 568-9655,2008-04-17,6185,135-847,2001-10-11,분식
일반음식점,2001-10-12,전주식당,서울특별시 강남구 테헤란로 327 (역삼동 빅토리아빌딩지하1층),서울특별시 강남구 역삼동 705번지 1호 빅토리아빌딩지하1층 ,29.75,  02- 527-2960,2004-01-03,6150,135-709,2001-10-12,한식
일반음식점,2001-10-15,오븐에빠진닭,서울특별시 강남구 도곡로 121 (역삼동 1층),서울특별시 강남구 역삼동 839번지 16호 1층 ,52.88,  02- 555-7915,2011-08-08,6254,135-935,2001-10-15,한식
일반음식점,2001-10-15,휠링,서울특별시 강남구 강남대로94길 67 (역삼동 지하1층(B2)),서울특별시 강남구 역삼동 637번지 20호 지하1층(B2) ,63,  02- 564-9242,2005-04-07,6131,135-909,2001-10-15,경양식
일반음식점,2001-10-16,동보성,서울특별시 강남구 일원로5길 58 (일원동 1층),서울특별시 강남구 일원동 662번지 1호 1층 ,14,    -    -    ,2009-07-07,6342,135-945,2001-10-16,중국식
일반음식점,2001-10-16,현대북어집,서울특별시 강남구 논현로85길 5-5 (역삼동 2층),서울특별시 강남구 역삼동 738번지 11호 2층 ,89.1,    -    -    ,2015-04-22,6237,135-924,2001-10-16,한식
일반음식점,2001-10-18,새나라치킨,서울특별시 강남구 언주로86길 11 (역삼동 지하1층),서울특별시 강남구 역삼동 706번지 20호 지하1층 ,46.2,    -    -    ,2007-08-27,6210,135-918,2001-10-18,호프/통닭
일반음식점,2001-10-19,서울식당, ,서울특별시 강남구 율현동 128번지 1호 지하1층 ,79,    -    -    ,2009-07-08, ,135-210,2001-10-19,한식
일반음식점,2001-10-20,한들갈비설렁탕,서울특별시 강남구 언주로30길 13 (도곡동 대림아크로텔B1 14-2 14-3호),서울특별시 강남구 도곡동 467번지 6호 대림아크로텔B1 14-2 14-3호 ,135.87,    -2057-0250,2003-09-17,6292,135-856,2003-10-17,한식
일반음식점,2001-10-22,청담동 명인등심,서울특별시 강남구 도산대로100길 13  지상1 2층 (청담동),서울특별시 강남구 청담동 56번지 지상1층 지상2층 ,392.48,  02- 540-1551,2011-09-08,6071,135-952,2011-12-15,일식
일반음식점,2001-10-23,처갓집양념통닭,서울특별시 강남구 양재대로33길 25 (일원동 1층),서울특별시 강남구 일원동 682번지 7호 1층 ,26.44,  02-3411-0166,2001-10-23,6343,135-516,2001-10-23,분식
일반음식점,2001-10-23,도가,서울특별시 강남구 도산대로1길 16  지하1층 (신사동),서울특별시 강남구 신사동 511번지 19호  ,66,  02- 549-5407,2015-08-19,6035,135-887,2001-10-23,한식
일반음식점,2001-10-24,종로김밥,서울특별시 강남구 삼성로104길 7 (삼성동 1층),서울특별시 강남구 삼성동 150번지 21호 1층 ,23.31,02  -561 -9512,2011-08-29,6165,135-878,2001-10-24,분식
일반음식점,2001-10-25,명문추어탕, ,서울특별시 강남구 율현동 128번지 1호 B동지하1층130호 ,48.39,  02-3412-1956,2001-10-25, ,135-210,2001-10-25,한식
일반음식점,2001-10-25,이도곰탕,서울특별시 강남구 논현로94길 29-5 (역삼동 지상1층),서울특별시 강남구 역삼동 671번지 17호 지상1층 ,95.11,  02- 501-0738,2011-08-01,6140,135-915,2001-10-25,한식
일반음식점,2001-10-25,나주설렁탕, ,서울특별시 강남구 율현동 128번지 1호 A동지하116 ,79,    -    -    ,2001-10-25, ,135-210,2001-10-25,한식
일반음식점,2001-10-29,초가집, ,서울특별시 강남구 율현동 128번지 1호 지하1층128호 ,33.05,  02-3414-2211,2001-10-29, ,135-210,2001-10-29,한식
일반음식점,2001-10-29,만아정육점식당,서울특별시 강남구 광평로56길 11 (수서동 수서아파트상가103호),서울특별시 강남구 수서동 723번지 0호 수서아파트상가103호 ,66,    -    -    ,2001-10-29,6368,135-885,2001-10-29,한식
일반음식점,2001-10-30,킹콩생고기,서울특별시 강남구 언주로87길 47 (역삼동 1층),서울특별시 강남구 역삼동 718번지 26호 1층 ,85.8,    -    -    ,2016-03-29,6220,135-920,2001-10-30,한식
일반음식점,2001-10-30,수서골목냉면,서울특별시 강남구 광평로 232 (수서동 지상1층),서울특별시 강남구 수서동 462번지 5호 지상1층 ,99.21,  02- 451-7157,2010-10-26,6362,135-883,2001-10-30,한식
일반음식점,2001-10-31,더블린,서울특별시 강남구 강남대로 442 (역삼동 지상2층),서울특별시 강남구 역삼동 814번지 5호 지상2층 ,304.13,  02- 561-3281,2010-09-13,6123,135-931,2001-10-31,경양식
일반음식점,2001-10-31,양인환대,서울특별시 강남구 강남대로42길 17 (도곡동 지상1 2층),서울특별시 강남구 도곡동 954번지 16호 지상1 2층 ,245.29,  02-2057-2412,2017-02-10,6267,135-860,2009-08-24,한식
일반음식점,2001-11-01,수서스넥, ,서울특별시 강남구 일원동 711번지 0호 지하B-18 ,11,  02- 459-4287,2001-11-01, ,135-938,2001-11-01,분식
일반음식점,2001-11-01,연뽕집 치킨호프,서울특별시 강남구 논현로75길 7 (역삼동 지상1층),서울특별시 강남구 역삼동 747번지 14호 지상1층 ,66.11,  02- 569-7319,2016-01-08,6247,135-925,2001-11-01,한식
일반음식점,2001-11-05,아오끼,서울특별시 강남구 선릉로100길 30 (삼성동 지상1층),서울특별시 강남구 삼성동 140번지 17호 지상1층 ,314.05,  02- 569-1586,2011-02-17,6161,135-875,2001-11-05,일식
일반음식점,2001-11-06,병천순대,서울특별시 강남구 논현로131길 10 (논현동 지상1층),서울특별시 강남구 논현동 37번지 9호 지상1층 ,42.97,  02-3445-3227,2003-04-25,6046,135-815,2001-11-06,분식
일반음식점,2001-11-06,와비,서울특별시 강남구 언주로30길 10 (도곡동 현대비젼21 3층310호),서울특별시 강남구 도곡동 467번지 19호 현대비젼21 3층310호 ,101.7,  02-3460-2455,2001-11-06,6295,135-856,2001-11-06,한식
일반음식점,2001-11-07,삼삼횟집,서울특별시 강남구 언주로89길 23 (역삼동 지상1층 2층),서울특별시 강남구 역삼동 719번지 19호 지상1층 2층 ,186.59,02  -539 -0033,2016-08-25,6221,135-920,2001-11-07,한식
일반음식점,2001-11-08,용궁,서울특별시 강남구 헌릉로745길 25 (율현동 강남자동차매매상가A동지하1층114호),서울특별시 강남구 율현동 108번지 9호 강남자동차매매상가A동지하1층114호 ,61.38,  02-3414-6655,2014-03-17,6378,135-210,2005-12-27,중국식
일반음식점,2001-11-08,닭한마리,서울특별시 강남구 논현로26길 38 (도곡동 동광빌딩 1층),서울특별시 강남구 도곡동 456번지 15호 동광빌딩 1층 ,132,  02- 577-1113,2003-08-12,6300,135-855,2001-11-08,한식
일반음식점,2001-11-09,시골밥상,서울특별시 강남구 테헤란로 313 (역삼동 지하1층 3호),서울특별시 강남구 역삼동 702번지 13호 지하1층 3호 ,59.4,  02- 561-4667,2007-09-28,6151,135-513,2001-11-09,한식
일반음식점,2001-11-12,솔향기,서울특별시 강남구 봉은사로104길 6 (삼성동 지하1층),서울특별시 강남구 삼성동 160번지 20호 지하1층 ,171,  02-3452-9932,2015-08-19,6170,135-881,2001-11-12,한식
일반음식점,2001-11-13,반갑다 하대포,서울특별시 강남구 강남대로152길 14 (신사동 1층),서울특별시 강남구 신사동 513번지 2호 1층 ,128.7,--,2016-11-14,6035,135-887,2001-11-13,한식
일반음식점,2001-11-16,구팡돌 할매보쌈,서울특별시 강남구 양재대로33길 25  1층 4호 (일원동),서울특별시 강남구 일원동 682번지 7호  ,30,  02-2226-3265,2015-06-18,6343,135-516,2015-06-18,한식
일반음식점,2001-11-16,어서옵쇼,서울특별시 강남구 학동로20길 22 (논현동 지상2층),서울특별시 강남구 논현동 134번지 6호 지상2층 ,39.66,  02- 515-1599,2008-09-01,6113,135-822,2001-11-16,한식
일반음식점,2001-11-16,마쯔가제,서울특별시 강남구 영동대로 511 (삼성동 호텔오크우드프리미어지상3층),서울특별시 강남구 삼성동 159번지 0호 호텔오크우드프리미어지상3층 ,601.5,  02- 551-4893,2015-02-24,6164,135-525,2006-02-20,일식
일반음식점,2001-11-16,오크레스토랑앤바,서울특별시 강남구 테헤란로87길 46  지상4층 (삼성동  호텔오크우드),    ,893.79,  02- 551-4893,2013-09-11,6164, ,2013-09-11,경양식
일반음식점,2001-11-16,이화원,서울특별시 강남구 영동대로 511 (삼성동 호텔오크우드프리미어 지상3층),서울특별시 강남구 삼성동 159번지 0호 호텔오크우드프리미어 지상3층 ,659,  02- 551-4893,2015-02-24,6164,135-525,2008-05-02,중국식
일반음식점,2001-11-17,24시뼈다귀해장국,서울특별시 강남구 광평로47길 17 (수서동 신동아아파트상가지하1층5호),서울특별시 강남구 수서동 736번지 신동아아파트상가지하1층5호 ,22.5,  02-3411-0005,2001-11-17,6352,135-782,2001-11-17,한식
일반음식점,2001-11-19,대성농장 소장수 역삼점,서울특별시 강남구 강남대로94길 69 (역삼동 지하1층),서울특별시 강남구 역삼동 637번지 23호 지하1층 ,105.86,  02- 562-0287,2016-05-30,6131,135-909,2001-11-19,한식
